FOODON_03310170,seed (treated),
FOODON_03541257,12570 - other minor oilfruit (efsa foodex2),
CHEBI_26288,propanediol,
FOODON_03401856,10006135 - cardoons (gs1 gpc),
FOODON_03303137,custard cream cookie,
FOODON_03303906,cow buttermilk (acidified),
FOODON_03542420,"24200 - tuna, blackfin (efsa foodex2)",
FOODON_03400241,soft drink (us cfr),
FOODON_03305149,blackberry (frozen),
FOODON_03306261,corn oil margarine (food product),
FOODON_03543890,38900 - fries (finger chips) (efsa foodex2),
FOODON_03544495,44950 - copper (efsa foodex2),
FOODON_03309488,bushberry (raw),
ancestro_0348,Belarusian,
FOODON_03530091,"beverage base, liquid",
FOODON_03541982,19820 - snipe fresh meat (efsa foodex2),
FOODON_03308129,mussel in shell (raw),
FOODON_03400983,10000043 - sugar/sugar substitutes (shelf stable) (gs1 gpc),
FOODON_03303030,brunswick stew,
FOODON_03309928,pepper (raw),
CHEBI_46774,polyether,
FOODON_03315159,vitamin and mineral wafer,
FOODON_03543366,33660 - vermouth (efsa foodex2),
FOODON_03309175,corvina (raw),
FOODON_03309894,straw,
NCBITaxon_4538,Oryza glaberrima,
GAZ_00002958,Latvia,
FOODON_03316069,bread malt,
FOODON_03413546,red-brown ark (food source),
PO_0009010,seed,
FOODON_03543242,"32420 - juice concentrate, plum (efsa foodex2)",
FOODON_03301279,plum (canned),
FOODON_03301029,honey (freeze-dried),
FOODON_03308847,crabmeat (flaked),
FOODON_03520141,"atlantic, antarctic (fao major fishing area 48)",
FOODON_03490265,"ceramic or earthenware bottle, uncoloured",
NCBITaxon_89058,Microstomus pacificus,
FOODON_03543312,"33120 - soft drink, orange flavour (efsa foodex2)",
FOODON_03400799,meat dish (eurofir),
CHEBI_18067,phylloquinone,
FOODON_03413885,patagonian grenadier (food source),
FOODON_03302671,fruit and grain beverage (caffeine-free),
FOODON_03540675,06750 - bur gherkins (efsa foodex2),
FOODON_03490275,"glass container, uncoloured, normal weight",
FOODON_03311369,popcorn (microwave with real butter and natural flavors),
FOODON_03302736,peanut hay,
FOODON_00001868,food filling product,
NCBITaxon_72171,Ziziphus,
FOODON_00001225,smoked meat food product,
FOODON_03301282,prune (pitted),
NCBITaxon_4432,Nelumbo nucifera,
FOODON_03304837,imitation spring water (bottled),
FOODON_03316490,"seasoning, powdered",
FOODON_03310906,"compressed yeast (fresh, refrigerated)",
FOODON_03308893,spiny dogfish (raw),
FOODON_03302529,butter granule or flake (artificially colored),
FOODON_03414646,plant louse (food source),
FOODON_03304407,"peach (clingstone, artificially sweetened)",
NCBITaxon_179536,Epinephelus aeneus,
FOODON_03540713,07130 - coloured carrots varieties (efsa foodex2),
FOODON_03543067,30670 - quince cheese (efsa foodex2),
FOODON_03543009,30090 - sugar beet syrup (efsa foodex2),
FOODON_03307827,chicken (fried),
FOODON_03460223,phosphorus added,
FOODON_03412356,softshell clam (food source),
FOODON_03412798,canthium plant (food source),
FOODON_03401392,50260300 - tomatoes (gs1 gpc),
FOODON_03309954,table salt,
FOODON_03542096,"20960 - asses-mules-hinnies, other slaughtering products (efsa foodex2)",
FOODON_03543258,32580 - coconut milk (cocos nucifera) liquid (efsa foodex2),
NCBITaxon_147949,Micropterus dolomieu,
NCBITaxon_169700,Coryphoideae,
NCBITaxon_21563,Averrhoa,
FOODON_00001883,fruit based distilled spirit,
UBERON_0003100,female organism,
FOODON_03530140,tranche grasse,
NCBITaxon_7001,Caelifera,
FOODON_00001952,horse meat food product,
FOODON_00001146,solanaceous root food product,
FOODON_03401117,50193100 - vegetable based products / meals (gs1 gpc),
FOODON_03414834,red bush apple plant (food source),
FOODON_03414944,scotch bonnet (food source),
FOODON_03414242,wild barley plant (food source),
FOODON_03301586,grape drink (canned),
FOODON_03307956,seaworm (fried),
NCBITaxon_1111464,Moolgarda engeli,
FOODON_03400451,yeast food (codex),
FOODON_00001273,spinach plant (food source),
FOODON_03401826,10006322 - mustard (shelf stable) (gs1 gpc),
FOODON_03412049,nevada jointfir plant (food source),
FOODON_03541682,16820 - jambuls (efsa foodex2),
FOODON_03543458,34580 - southernwood infusion leaves (efsa foodex2),
FOODON_00001652,black walnut food product,
FOODON_03315827,sandwich spread unstandardized,
FOODON_03414548,wood hedgehog (food source),
FOODON_03307157,"brown rice (enriched, precooked)",
FOODON_03544321,43210 - milk flavour (efsa foodex2),
FOODON_03543230,32300 - fruit juice concentrates (efsa foodex2),
FOODON_03308669,shrimp pieces (breaded),
FOODON_03308661,"shrimp (alaskan, breaded)",
FOODON_03530200,"fat content 50-80%, < 25% pufa",
FOODON_03543618,36180 - white deadnettle infusion flowers (efsa foodex2),
FOODON_03304923,chicken-flavored consomm? (instant),
FOODON_03540382,03820 - roman rocket and similar- (efsa foodex2),
FOODON_03542813,"28130 - cheese, doux de montagne (efsa foodex2)",
FOODON_03310350,pine nut pudding,
FOODON_03303106,imitation instant coffee,
FOODON_03544033,"40330 - fried or extruded cereal, seed or root-based products (efsa foodex2)",
NCBITaxon_245700,Allocyttus verrucosus,
FOODON_03401775,10000613 - prepared/preserved foods variety packs (gs1 gpc),
FOODON_03304037,riviera sauce,
FOODON_03306028,orange (artificially colored),
FOODON_03311034,kale frozen,
NCBITaxon_70445,Rastrelliger,
NCBITaxon_6566,Pectinidae,
FOODON_03541415,14150 - peanut butter (efsa foodex2),
FOODON_03307939,king crab (canned),
FOODON_03542910,"29100 - cheese, bleu de gex (efsa foodex2)",
FOODON_00001778,cow milk hard cheese food product,
FOODON_03540981,09810 - andean yam beans (efsa foodex2),
ancestro_0461,Syrian,
NCBITaxon_1545900,Cirrhitioidei,
FOODON_03411769,chilipepper (fish) (food source),
NCBITaxon_179357,Alectis,
NCBITaxon_163111,Molva,
FOODON_03308187,snow crab (raw),
FOODON_03412368,sandperch family (food source),
FOODON_03304614,"vegetable (sodium-free, artificially sweetened)",
FOODON_03412009,scarlet runner bean plant (food source),
FOODON_03304710,roquefort-flavored dressing,
FOODON_03302454,enrichment wafer (food product),
FOODON_03315622,margarine bakery,
FOODON_03316086,"milk (partly dried, more than 28% milk solids)",
FOODON_03540749,07490 - swedes and similar- (efsa foodex2),
FOODON_03304655,cheese ravioli with cheese sauce,
FOODON_00002404,roasting meat process,
FOODON_03415082,blue fenugreek plant (food source),
FOODON_03543049,30490 - candies (soft and hard) (efsa foodex2),
FOODON_03411860,longhead dab (food source),
NCBITaxon_7586,Echinodermata,
FOODON_03460753,yeast added,
FOODON_03460123,alcohol-acetic acid fermentation process,
FOODON_03307053,frankfurter (in bun),
NCBITaxon_6706,Homarus americanus,
NCBITaxon_742011,Centaureinae,
FOODON_03302089,beef stew seasoning,
FOODON_03420218,organ meat,
FOODON_03490299,aluminum combined with regenerated cellulose,
NCBITaxon_129327,Liasis fuscus,
FOODON_03301404,pickle (deprecated),
FOODON_03307492,milk shake mix,
FOODON_03301937,petit four,
FOODON_03305243,strawberry conserve,
FOODON_03315518,whey product,
CHEBI_33704,alpha-amino acid,
FOODON_03541907,19070 - turkey msm (efsa foodex2),
FOODON_03311651,bubod (food product),
NCBITaxon_4630,Costaceae,
FOODON_00001715,chemical soft drink,
FOODON_03302573,pectin (artificially grape-flavored),
FOODON_00001271,yak milk beverage,
FOODON_03311370,garlic in oil mixture,
FOODON_03413309,tocopherol-rich extract (food source),
NCBITaxon_30475,Rajidae,
FOODON_03308968,red snapper fillet (raw),
FOODON_03307715,syrup spread,
FOODON_03412547,sheatfish family (food source),
FOODON_03541125,11250 - canarium nuts (harveyi) (efsa foodex2),
FOODON_03412849,actinomycetales (food source),
FOODON_03542806,"28060 - cheese, cheshire (efsa foodex2)",
ECOCORE_00000014,lithotrophy,
FOODON_03542049,20490 - goose kidney (efsa foodex2),
FOODON_03305284,cream (sterilized),
FOODON_03306295,spinach noodle,
FOODON_03540256,02560 - sponge cake (efsa foodex2),
NCBITaxon_7982,Cobitidae,
FOODON_03309711,butterfly mackerel (raw),
FOODON_03304378,milk solids from milk byproducts,
FOODON_03316928,potato mix (dried),
NCBITaxon_93760,Cola acuminata,
FOODON_03413657,river plata mussel (food source),
FOODON_03415173,european goldenrod plant (food source),
FOODON_03543327,33270 - drink mixes (efsa foodex2),
FOODON_03542729,27290 - whey powder (efsa foodex2),
FOODON_03303519,cheese fondue,
FOODON_03304945,beef stock base (meatless),
FOODON_03305130,bakery product (creme-filled),
FOODON_03305877,apricot and almond jam,
FOODON_03305515,white bread mix (enriched),
FOODON_03307714,syrup jelly,
FOODON_03301435,vegetable protein bouillon cube,
FOODON_03540775,07750 - micro-phyte (efsa foodex2),
NCBITaxon_6595,Mercenaria,
FOODON_03301390,greens (canned),
FOODON_03304329,pineapple beverage syrup,
NCBITaxon_387743,Dendrocalamus asper,
FOODON_03413835,australian anchovy (food source),
FOODON_03315535,fish product (alkali-treated),
FOODON_03308556,pink salmon (raw),
FOODON_03540503,05030 - chinese chives sprouts (efsa foodex2),
NCBITaxon_173343,Oligoplites,
FOODON_03543513,35130 - knotgrass infusion leaves (efsa foodex2),
FOODON_03541400,14000 - tonka bean (efsa foodex2),
FOODON_03301221,chervil (food product),
NCBITaxon_31017,Ariidae,
FOODON_03542592,"25920 - turtle, loggerhead (efsa foodex2)",
FOODON_03308514,quail meat (raw),
FOODON_03411179,spice or flavor-producing plant (food source),
GAZ_00006291,State of Idaho,
NCBITaxon_8038,Salvelinus fontinalis,
FOODON_00002426,arugula greens (raw),
CHEBI_17097,biphenyl,
FOODON_03412900,red rockfish (food source),
FOODON_03303583,parmesan cheese (uncured),
FOODON_03413500,amur pike (food source),
GAZ_00001089,Central African Republic,
FOODON_03460173,salted,
NCBITaxon_109273,Ambloplites rupestris,
FOODON_03415170,lignum-vitae plant (food source),
FOODON_03542030,20300 - ratites liver (efsa foodex2),
FOODON_00001846,field corn refined food product,
FOODON_03540862,08620 - rosemary and similar- (efsa foodex2),
FOODON_03308146,pacific oyster (raw),
FOODON_03309656,finnan haddie,
FOODON_03310577,beef frankfurter,
FOODON_03400872,medical food (eurofir),
NCBITaxon_51952,Elaeis,
FOODON_03307932,torula yeast (artificially smoke-flavored),
FOODON_03401687,10005832 - alternative meat/poultry/other animal sausages - prepared/processed (gs1 gpc),
NCBITaxon_85293,Viburnum opulus,
FOODON_03316281,fish product (cooked),
FOODON_03401506,10005880 - minneolas and other tangelos (gs1 gpc),
FOODON_03302261,imitation orange juice drink base,
GAZ_00006913,Timor-Leste,
FOODON_03317565,aperitif wine,
FOODON_00002222,sandwich food product,
FOODON_03411387,truffle (food source),
FOODON_03540487,04870 - pak-choi (efsa foodex2),
FOODON_03544328,43280 - mustard flavour (efsa foodex2),
FOODON_03540935,"09350 - preserved tomato, whole or pieces (efsa foodex2)",
FOODON_03311271,port wine,
FOODON_03302108,beer (freeze-concentrated),
FOODON_03315311,"soft drink mix, powdered",
FOODON_03304826,blackberry beverage syrup,
NCBITaxon_3623,Actinidiaceae,
FOODON_03310913,decorating sugar,
FOODON_03316573,cheese maturing semi-hard,
FOODON_03305713,meat in red wine,
FOODON_00002082,papaya leaf food product,
NCBITaxon_order,order,
NCBITaxon_8511,Iguania,
FOODON_03307929,"yam (precooked, frozen)",
FOODON_03542578,25780 - frog meat (rana genus) (efsa foodex2),
FOODON_03301256,maraschino cherry,
FOODON_03311446,red wheat,
FOODON_03510218,peanuts and products thereof,
NCBITaxon_126747,Cynanchum,
FOODON_03316257,banana (food product),
FOODON_03309417,garlic oil,
NCBITaxon_4564,Triticum,
FOODON_03400328,antifoaming agent (ec),
FOODON_03411000,cattle and swine and calf (deprecated),
FOODON_03400636,sweeteners (ccfac),
FOODON_03306766,pie filling,
FOODON_03311212,cashew nut (oil roasted),
FOODON_03540231,02310 - suet pastry (p?te a grasse de boeuf) dough (efsa foodex2),
FOODON_03414867,sorubim catfish (food source),
FOODON_03305899,jelly roll,
NCBITaxon_425520,Anarhichas denticulatus,
CHEBI_38925,benzopteridine,
FOODON_03301773,artichoke (raw),
FOODON_03310448,sweet chocolate,
FOODON_03315844,vegetable oil topping mix (food product),
ancestro_0321,Finish,
FOODON_03541035,10350 - lablab beans (without pods) (efsa foodex2),
FOODON_03301886,ground beef (raw),
FOODON_03413815,fringe-barbel sturgeon (food source),
FOODON_03542534,25340 - mussels (efsa foodex2),
FOODON_03541077,10770 - navy beans (dry seeds) (efsa foodex2),
FOODON_03411267,mint plant (food source),
PATO_0002301,decreased quality,
FOODON_03401109,10000177 - chips/crisps/snack mixes - natural/extruded (shelf stable) (gs1 gpc),
FOODON_03302516,bakery product made with butter,
GAZ_00004421,State of Ohio,
NCBITaxon_201697,Pomoxis annularis,
ancestro_0501,Timorese,
CHEBI_51959,organic tricyclic compound,
ENVO_00000011,garden,
NCBITaxon_19952,Valeriana,
FOODON_03420267,"skeletal meat part, without bone, with skin",
FOODON_03540379,03790 - land cresses and similar- (efsa foodex2),
FOODON_03306273,beverage (canned),
FOODON_03306434,imitation beef-flavored seasoning,
FOODON_03304042,cheese sauce,
FOODON_03316438,nougat,
FOODON_03307538,potato peeling (cooked in corn oil),
FOODON_03414865,longsnout catfish (food source),
FOODON_03301852,"turnip greens (leaf and stem, raw)",
NCBITaxon_34819,Glyptocephalus cynoglossus,
NCBITaxon_117916,Somniosidae,
FOODON_03308490,"sweet pepper (sliced, canned)",
FOODON_03310485,remoulade,
FOODON_03305157,oatmeal cookie,
FOODON_03315431,confection (masticatory),
FOODON_03413087,disodium guanylate (food source),
FOODON_03400382,carbonating agent (codex),
FOODON_03400407,extraction solvent (codex),
FOODON_00001668,broth or stock food product,
CHEBI_38338,aminopyrimidine,
FOODON_03316164,potato peeled,
FOODON_03316046,poultry fat,
NCBITaxon_71610,Hedychium coronarium,
FOODON_03520148,"pacific, eastern central (fao major fishing area 77)",
FOODON_03542555,"25550 - cuttlefish, common (efsa foodex2)",
FOODON_03301393,mushroom mycelium,
FOODON_03316338,fruit (cooked),
FOODON_03308199,chub (raw),
FOODON_00001162,grape extract food product,
FOODON_03315987,sweet-sour vegetable preserves,
FOODON_03302948,beans in chili sauce with turtle meat,
FOODON_03311172,buffalofish raw,
FOODON_00001054,fermented fish or seafood food product,
FOODON_00001328,som-khai-pla,
ENVO_01000174,forest biome,
FOODON_00001132,porcine meat food product,
FOODON_03401520,10006450 - crooked cucumber (gs1 gpc),
FOODON_03541881,18810 - sheep carcase (efsa foodex2),
FOODON_03541052,10520 - asparagus peas (without pods) (efsa foodex2),
FOODON_03413629,banana prawn (food source),
FOODON_03307358,herring tidbit in port wine sauce,
FOODON_03301705,vinegar,
FOODON_03401092,10000297 - grain based products / meals - not ready to eat - savoury (shelf stable) (gs1 gpc),
FOODON_03415032,siberian pine plant (food source),
FOODON_03310363,lucerne meal,
FOODON_03411012,sugar-producing plant (food source),
FOODON_03542883,"28830 - cheese, mahon (efsa foodex2)",
FOODON_03401728,10006257 - vegetable juice drinks - not ready to drink (shelf stable) (gs1 gpc),
FOODON_03401195,10000054 - other sauces dipping/condiments/savoury toppings/savoury spreads/marinades (perishable) (gs1 gpc),
FOODON_00001819,dogfish food product,
FOODON_03541837,"18370 - fruit compote, pineapple (efsa foodex2)",
FOODON_00001653,blackberry food product,
FOODON_03412499,bombay duck (food source),
NCBITaxon_71632,Pinus gerardiana,
NCBITaxon_50593,Pagellus erythrinus,
FOODON_03411696,fenugreek plant (food source),
NCBITaxon_6732,Palinurus,
CHEBI_26677,silicon molecular entity,
FOODON_03540753,07530 - tuberous-rooted mustards (efsa foodex2),
FOODON_03401812,10006418 - turnip rooted chervil (gs1 gpc),
FOODON_03305089,food bar (caffeine added),
FOODON_03304942,soup seasoning (chicken fat added),
FOODON_03542916,"29160 - cheese, roquefort (efsa foodex2)",
FOODON_00002371,yellowfin tuna food product,
FOODON_03309640,gafftopsail catfish (raw),
FOODON_03308625,"shrimp (headless, raw, frozen)",
NCBITaxon_1489845,Gadoidei,
FOODON_03315644,cheese spread with added ingredients processed,
ancestro_0417,Nicaraguan,
FOODON_03302565,lemon and lime fruit juice carbonated beverage 10% diluted,
FOODON_03413625,witch prawn (food source),
FOODON_03316005,beverage (water-based),
FOODON_03302513,orange butter (food product),
NCBITaxon_30453,Puffinus,
FOODON_03414650,cissus grape plant (food source),
NCBITaxon_6724,Astacoidea,
FOODON_03413000,ammonium phosphatides (food source),
FOODON_00002133,plant based sandwich food product,
FOODON_03414159,fallow deer (food source),
CHEBI_45979,thiabendazole,
FOODON_03470131,preservation by chilling,
FOODON_03490351,paper-aluminium foil-plastic wrapper,
FOODON_03307072,lemon beverage base (food product),
NCBITaxon_31034,Diodontidae,
FOODON_03315981,jam (energy-reduced),
FOODON_03311533,nonfat dry milk instant,
FOODON_03308682,south american abalone (raw),
FOODON_03304142,curry sauce mix,
FOODON_03302963,chestnut (mashed),
FOODON_03541143,11430 - acorns (efsa foodex2),
FOODON_03316221,cereal-based product energy reduced,
FOODON_03305494,horseradish (prepared),
FOODON_03304631,rhubarb (canned),
FOODON_03540409,04090 - taro leaves (efsa foodex2),
FOODON_03414810,salt marsh snail (food source),
FOODON_03412479,black cherry plant (food source),
NCBITaxon_28502,Amaranthus hypochondriacus,
FOODON_03542154,21540 - teewurst-type sausage (efsa foodex2),
FOODON_03401401,50251300 - annona (gs1 gpc),
FOODON_03543342,33420 - wheat beer (efsa foodex2),
FOODON_03415172,soapbark plant (food source),
NCBITaxon_147366,Bambusoideae,
FOODON_03414313,blood orange plant (food source),
FOODON_03311377,"ground beef (cooked, freeze-dried)",
FOODON_03510014,sheep or goat as consumer,
NCBITaxon_4204,Viburnum,
GAZ_00001101,Kenya,
FOODON_03412890,venus clam family (food source),
FOODON_03305127,cream of chicken soup,
FOODON_03450028,stir-frying,
CHEBI_17621,FMN,
FOODON_03401446,10006354 - saskatoon berries (gs1 gpc),
FOODON_03543309,"33090 - soft drink, lemon flavour (efsa foodex2)",
FOODON_03543410,34100 - coffee ingredients (rpc derivatives) (efsa foodex2),
FOODON_03316735,cod fillet quick-frozen,
FOODON_03311262,sablefish smoked,
FOODON_03450008,griddle cooking,
NCBITaxon_21024,Fagus,
FOODON_03401633,10006294 - lamb - prepared/processed (gs1 gpc),
GAZ_00002475,Palestinian Territories,
NCBITaxon_9717,Phoca,
FOODON_03309731,brewers maize (food product),
FOODON_03401717,10006434 - jambolan (gs1 gpc),
FOODON_03309472,zebra meat (raw),
FOODON_03542470,24700 - bluefish roe (efsa foodex2),
FOODON_03411331,clam (food source),
FOODON_03304175,animal shortening,
FOODON_03413033,calcium cyclamate (food source),
NCBITaxon_8015,Salmonidae,
FOODON_03411371,green bean plant (food source),
NCBITaxon_6628,Illex argentinus,
ancestro_0373,Lithuanian,
FOODON_03301576,cottonseed flour,
FOODON_03401090,10000296 - grain based products / meals - not ready to eat - savoury (frozen) (gs1 gpc),
FOODON_03304158,barbeque seasoning,
FOODON_03311682,mortadella,
FOODON_03541089,10890 - vetches (dry) (efsa foodex2),
FOODON_03510224,sesame seeds and products thereof,
FOODON_03311421,milo maize oil (food product),
FOODON_03306884,cake doughnut,
NCBITaxon_3954,Combretaceae,
FOODON_03304144,"sweet potato halves (orange- and pineapple-flavored, in honeybutter sauce)",
FOODON_03308192,king crab (raw),
FOODON_03412136,"dogfish shark, carnivorous (food source)",
FOODON_03305424,imitation ice cream,
FOODON_03490153,"paperboard container, plastic coated",
FOODON_03315746,fruit (glazed),
FOODON_03306070,apple jelly mint-flavored artificially colored,
FOODON_03310764,water ice not further specified,
FOODON_03315786,banana product (dried),
FOODON_03401748,10005984 - peas (gs1 gpc),
NCBITaxon_4724,Pandanaceae,
FOODON_03411756,jewfish (food source),
ancestro_0310,Val Borbera,
FOODON_03543542,35420 - smooth rupturewort infusion leaves (efsa foodex2),
FOODON_03306955,butter and egg noodle,
ancestro_0453,Yemeni,
FOODON_03401351,50350100 - chicory leaves (gs1 gpc),
FOODON_03401570,10006041 - basil (gs1 gpc),
FOODON_03413064,chlorophyllins (food source),
FOODON_03305108,candy drop (cigarette),
FOODON_03411013,plant used for producing extract or concentrate (food source),
FOODON_03401597,10006040 - ramsons (gs1 gpc),
FOODON_03317141,"food for invalids, solid",
FOODON_03306970,chocolate milk (instant),
FOODON_03315541,breakfast product made from cereals,
FOODON_03303036,chicken giblet gravy,
GAZ_00003750,Bangladesh,
FOODON_03543533,35330 - papaya infusion leaves (efsa foodex2),
CHEBI_33861,transition element coordination entity,
FOODON_03541188,11880 - rapeseeds and similar- (efsa foodex2),
GENEPIO_0002031,ordinal tree specification,
FOODON_03401297,pancake or waffle (eurofir),
FOODON_00001687,carrot vegetable food product,
FOODON_03401494,10005886 - clementines (gs1 gpc),
FOODON_03400680,015  pulses (vd) (ccpr),
FOODON_03311219,butter lowfat,
FOODON_03540830,08300 - chinese chives (efsa foodex2),
FOODON_03412821,uapaca plant (food source),
FOODON_03400925,10000266 - stimulants/energy drinks - ready to drink (gs1 gpc),
NCBITaxon_7812,Mustelus canis,
FOODON_03543956,39560 - vol au vent (efsa foodex2),
FOODON_03307353,turnip greens (chopped),
FOODON_03316710,cheese svecia,
FOODON_03305666,imitation ice cream (artificially sweetened),
FOODON_03490193,"plastic container, blow-molded",
CHEBI_23448,cyclic oligosaccharide,
FOODON_03302152,"beverage tablet (effervescent, artificially sweetened)",
GAZ_00000588,Central Africa,
FOODON_03309911,african midfish (raw),
FOODON_03412377,black pomfret (food source),
FOODON_03315851,"cooking sauce (prepared, canned, unstandardized)",
FOODON_03542888,"28880 - cheese, pecorino toscano (efsa foodex2)",
NCBITaxon_89948,Merluccius gayi,
FOODON_03401440,10005934 - jostaberries (gs1 gpc),
FOODON_00001712,cheese product analog,
NCBITaxon_116706,Heterotremata,
FOODON_03316617,fruit puree for further processing,
FOODON_03305998,acidophilus milk,
PO_0008018,transition vascular leaf,
FOODON_03412396,cattle and lamb (deprecated),
FOODON_03414915,sea lavender plant (food source),
NCBITaxon_58039,Juniperus communis,
FOODON_00002011,lumpfish food product,
FOODON_03530020,brisket,
FOODON_03541165,11650 - walnuts and similar- (efsa foodex2),
FOODON_03540613,06130 - african locust bean (with pods) (efsa foodex2),
NCBITaxon_175228,Ribes rubrum,
FOODON_03316847,brick cheese for manufacturing,
FOODON_03304331,guava beverage syrup,
FOODON_03302329,pineapple tidbits (canned),
FOODON_03413908,cilus (food source),
NCBITaxon_260140,Psidium guineense,
FOODON_03303431,roast beef (oven-cooked),
FOODON_03412469,temple orange plant (food source),
FOODON_03541520,15200 - klamath plums (efsa foodex2),
FOODON_03541069,10690 - beans (dry) and similar- (efsa foodex2),
FOODON_03542983,29830 - sugars (mono- and di-saccharides) (efsa foodex2),
FOODON_03301219,"cardamom (whole, dried)",
FOODON_03401783,10006754 - ready-made combination meals - not ready to eat variety packs (gs1 gpc),
FOODON_03543633,36330 - blue flag infusion roots (efsa foodex2),
FOODON_03540324,03240 - oat porridge (efsa foodex2),
NCBITaxon_334977,Scorpaena cardinalis,
FOODON_03542397,23970 - dories (efsa foodex2),
FOODON_03414632,shipworm (food source),
FOODON_03540518,05180 - lentil sprouts (efsa foodex2),
FOODON_03301397,sauerkraut,
FOODON_03306379,red currant marmalade,
ancestro_0442,Kuwaiti,
FOODON_03541061,10610 - yellow lupin (without pods) (efsa foodex2),
CHEBI_26537,retinoid,
FOODON_03544272,42720 - gin flavour (efsa foodex2),
FOODON_03530179,fat content 3-4%,
FOODON_03301833,potato chip,
FOODON_03541262,"12620 - balm leaves, dry (efsa foodex2)",
FOODON_03305399,"sour cream (cultured, flavored)",
FOODON_03411392,sardinella (food source),
FOODON_03542725,27250 - milk powder (efsa foodex2),
FOODON_03401264,1070000 - other terrestrial animal products (ec),
FOODON_03490101,"plastic squeeze bottle or tube, top lined with foil",
FOODON_03412336,eurasian perch (food source),
FOODON_00001283,poultry food product,
FOODON_03315249,"vitamin and mineral tablet, chewable",
FOODON_03317016,cream sweet for making butter,
FOODON_03401362,50340100 - nuts/seeds - unprepared/unprocessed (shelf stable) (gs1 gpc),
FOODON_03304338,alaskan sea lion (raw),
FOODON_03310840,"beef (raw, lean)",
NCBITaxon_225102,Stemodia,
FOODON_03305375,gelatin (iodized),
FOODON_03400827,vegetable product (eurofir),
NCBITaxon_97729,Boesenbergia rotunda,
FOODON_03308053,"clam (bay, raw)",
FOODON_03413498,european smelt (food source),
FOODON_03543975,"39750 - rice, meat, and vegetables meal (efsa foodex2)",
FOODON_03315672,fruit jam with pectin,
FOODON_03430152,divided into pieces,
FOODON_03542497,24970 - indo-pacific swamp crab (efsa foodex2),
NCBITaxon_28930,Fagus sylvatica,
FOODON_03310023,tapioca chip,
FOODON_03411981,five-lined snapper (food source),
ancestro_0375,Maltese,
FOODON_03411298,quince plant (food source),
NCBITaxon_9901,Bison bison,
FOODON_03302896,dietetic cake,
FOODON_03303209,cracker sandwich (cheese-filled),
FOODON_03542614,26140 - fish paste or surimi (efsa foodex2),
FOODON_03544297,42970 - ketchup flavour (efsa foodex2),
NCBITaxon_7940,Anguilla australis,
FOODON_03541609,16090 - gooseberries and similar- (efsa foodex2),
FOODON_03544078,40780 - hydrolysed animal proteins (efsa foodex2),
FOODON_00002335,vegetable soup food product,
NCBITaxon_72402,Senna alexandrina,
FOODON_03541369,13690 - allspice fruit and similar- (efsa foodex2),
FOODON_03413293,sucrose esters of fatty acids (food source),
CHEBI_34247,"2,6-di-tert-butyl-4-methylphenol",
FOODON_03411852,blueback herring (food source),
FOODON_03317642,syrup (flavored),
GO_0009987,cellular process,
FOODON_03305294,banana (canned),
FOODON_03414699,nipa palm plant (food source),
FOODON_03401399,50290000 - vegetables - unprepared/unprocessed (frozen) (gs1 gpc),
FOODON_03543607,36070 - mullein infusion flowers (efsa foodex2),
FOODON_03411636,taro plant (food source),
FOODON_03412125,italian prune plum plant (food source),
FOODON_00002171,poultry product based flavoring or seasoning,
FOODON_00001874,food supplement food product,
FOODON_03302200,wheat bread,
FOODON_03306419,"beef-flavored gravy mix (dry, instant)",
FOODON_03310866,alcoholic beverage (chinese),
FOODON_03412893,rockfish (food source),
FOODON_03542935,29350 - cheese powder (efsa foodex2),
FOODON_03540280,"02800 - croissant, filled with jam (efsa foodex2)",
FOODON_03411220,insect (food source),
GAZ_00003203,Hong Kong,
NCBITaxon_29140,Gonorynchiformes,
FOODON_03301102,orange juice solids,
FOODON_03309184,brazilian duckbill (raw),
FOODON_03401893,10006221 - vegetable based products / meals variety packs (gs1 gpc),
FOODON_03412995,ammonia caramel (food source),
FOODON_03304861,pineapple juice (strained),
FOODON_03302049,loganberry (raw),
FOODON_03311886,apricot juice (food product),
FOODON_03316323,herring product salted,
FOODON_03303539,cheddar cheese (salt-free),
FOODON_03541848,18480 - candied fruits (efsa foodex2),
FOODON_03460181,iron added,
NCBITaxon_30511,Squalidae,
FOODON_03306688,fruit solids,
FOODON_03301377,"wax bean (cut, canned)",
FOODON_03541592,15920 - worcesterberries (efsa foodex2),
FOODON_03311024,"evaporated milk (canned, sterilized)",
FOODON_03304065,club soda (food product),
FOODON_03311257,cocoa butter substitute (made from marine oil),
FOODON_03302549,zwieback,
FOODON_03301003,pineapple (canned),
FOODON_03540929,09290 - nasturtium flowers and leaves (efsa foodex2),
FOODON_03542541,"25410 - scallop, giant pacific (efsa foodex2)",
ancestro_0367,Greenlander,
FOODON_03414686,yellownut plant (food source),
FOODON_03412042,mango melon plant (food source),
CHEBI_27306,vitamin B6,
FOODON_03400331,"carrier, including carrier solvent (ec)",
FOODON_03400646,c.  primary feed commodities (ccpr),
NCBITaxon_30949,Psettodidae,
FOODON_03470134,shelf-drying under normal pressure,
FOODON_03305852,chocolate and cocoa ice cream,
FOODON_03302762,honey cake (dietetic),
FOODON_03540696,06960 - pumpkins and similar- (efsa foodex2),
FOODON_03302953,cherry in rum-flavored syrup,
FOODON_00001990,kumquat food product,
