roasted chipotle,fc_5745,,roasted chipotle,fc_5745,,,roasted chipotle,fc_5745,,,,,,,,,,
roasted pecan,fc_5746,,roasted pecan,fc_5746,,,roasted pecan,fc_5746,,,,,,,,,,
rollups frt,fc_5747,,rollups frt,fc_5747,,,rollups frt,fc_5747,,,,,,,,,,
safflower oil,fc_5748,,safflower oil,fc_5748,,,safflower oil,fc_5748,,,,,,,,,,
saints baking,fc_5749,,saints baking,fc_5749,,,saints baking,fc_5749,,,,,,,,,,
salad classic,fc_5750,,salad classic,fc_5750,,,salad classic,fc_5750,,,,,,,,,,
salad topper,fc_5751,,salad topper,fc_5751,,,salad topper,fc_5751,,,,,,,,,,
salmon burger,fc_5752,,salmon burger,fc_5752,,,salmon burger,fc_5752,,,,,,,,,,
salsa fresca,fc_5753,,salsa fresca,fc_5753,,,salsa fresca,fc_5753,,,,,,,,,,
salsa mild,fc_5754,,salsa mild,fc_5754,,,salsa mild,fc_5754,,,,,,,,,,
salsa roasted,fc_5755,,salsa roasted,fc_5755,,,salsa roasted,fc_5755,,,,,,,,,,
salt almonds,fc_5756,,salt almonds,fc_5756,,,salt almonds,fc_5756,,,,,,,,,,
salt chocolate,fc_5757,,salt chocolate,fc_5757,,,salt chocolate,fc_5757,,,,,,,,,,
salt pumpkin,fc_5758,,salt pumpkin,fc_5758,,,salt pumpkin,fc_5758,,,,,,,,,,
salted party,fc_5759,,salted party,fc_5759,,,salted party,fc_5759,,,,,,,,,,
salted snacks,fc_5760,,salted snacks,fc_5760,,,salted snacks,fc_5760,,,,,,,,,,
santa maria,fc_5761,,santa maria,fc_5761,,,santa maria,fc_5761,,,,,,,,,,
sauce big,fc_5762,,sauce big,fc_5762,,,sauce big,fc_5762,,,,,,,,,,
sauce blue,fc_5763,,sauce blue,fc_5763,,,sauce blue,fc_5763,,,,,,,,,,
sauce flavored,fc_5764,,sauce flavored,fc_5764,,,sauce flavored,fc_5764,,,,,,,,,,
sauce new,fc_5765,,sauce new,fc_5765,,,sauce new,fc_5765,,,,,,,,,,
sauce pork,fc_5766,,sauce pork,fc_5766,,,sauce pork,fc_5766,,,,,,,,,,
savory rice,fc_5767,,savory rice,fc_5767,,,savory rice,fc_5767,,,,,,,,,,
scharffen berger,fc_5768,,scharffen berger,fc_5768,,,scharffen berger,fc_5768,,,,,,,,,,
seafood mix,fc_5769,,seafood mix,fc_5769,,,seafood mix,fc_5769,,,,,,,,,,
seasoned ground,fc_5770,,seasoned ground,fc_5770,,,seasoned ground,fc_5770,,,,,,,,,,
seasoned tuna,fc_5771,,seasoned tuna,fc_5771,,,seasoned tuna,fc_5771,,,,,,,,,,
seasoning blends,fc_5772,,seasoning blends,fc_5772,,,seasoning blends,fc_5772,,,,,,,,,,
self-rising flour,fc_5773,,self-rising flour,fc_5773,,,self-rising flour,fc_5773,,,,,,,,,,
serrano peppers,fc_5774,,serrano peppers,fc_5774,,,serrano peppers,fc_5774,,,,,,,,,,
serve rolls,fc_5775,,serve rolls,fc_5775,,,serve rolls,fc_5775,,,,,,,,,,
sesame stix,fc_5776,,sesame stix,fc_5776,,,sesame stix,fc_5776,,,,,,,,,,
shape sgr,fc_5777,,shape sgr,fc_5777,,,shape sgr,fc_5777,,,,,,,,,,
shelled hemp,fc_5778,,shelled hemp,fc_5778,,,shelled hemp,fc_5778,,,,,,,,,,
shredded natural,fc_5779,,shredded natural,fc_5779,,,shredded natural,fc_5779,,,,,,,,,,
shrimp raw,fc_5780,,shrimp raw,fc_5780,,,shrimp raw,fc_5780,,,,,,,,,,
side dish,fc_5781,,side dish,fc_5781,,,side dish,fc_5781,,,,,,,,,,
simply light,fc_5782,,simply light,fc_5782,,,simply light,fc_5782,,,,,,,,,,
sliced buns,fc_5783,,sliced buns,fc_5783,,,sliced buns,fc_5783,,,,,,,,,,
sliced creme,fc_5784,,sliced creme,fc_5784,,,sliced creme,fc_5784,,,,,,,,,,
sliced mozzarella,fc_5785,,sliced mozzarella,fc_5785,,,sliced mozzarella,fc_5785,,,,,,,,,,
sliced natural,fc_5786,,sliced natural,fc_5786,,,sliced natural,fc_5786,,,,,,,,,,
sliced pot,fc_5787,,sliced pot,fc_5787,,,sliced pot,fc_5787,,,,,,,,,,
smoked baby,fc_5788,,smoked baby,fc_5788,,,smoked baby,fc_5788,,,,,,,,,,
smoked bratwurst,fc_5789,,smoked bratwurst,fc_5789,,,smoked bratwurst,fc_5789,,,,,,,,,,
smoked provolone,fc_5790,,smoked provolone,fc_5790,,,smoked provolone,fc_5790,,,,,,,,,,
smoked wild,fc_5791,,smoked wild,fc_5791,,,smoked wild,fc_5791,,,,,,,,,,
snack chips,fc_5792,,snack chips,fc_5792,,,snack chips,fc_5792,,,,,,,,,,
snack cracker,fc_5793,,snack cracker,fc_5793,,,snack cracker,fc_5793,,,,,,,,,,
snacks organic,fc_5794,,snacks organic,fc_5794,,,snacks organic,fc_5794,,,,,,,,,,
soft goat,fc_5795,,soft goat,fc_5795,,,soft goat,fc_5795,,,,,,,,,,
solids fish,fc_5796,,solids fish,fc_5796,,,solids fish,fc_5796,,,,,,,,,,
sourdough pretzels,fc_5797,,sourdough pretzels,fc_5797,,,sourdough pretzels,fc_5797,,,,,,,,,,
sours candy,fc_5798,,sours candy,fc_5798,,,sours candy,fc_5798,,,,,,,,,,
sparkling probiotic,fc_5799,,sparkling probiotic,fc_5799,,,sparkling probiotic,fc_5799,,,,,,,,,,
sparkling white,fc_5800,,sparkling white,fc_5800,,,sparkling white,fc_5800,,,,,,,,,,
spice hunter,fc_5801,,spice hunter,fc_5801,,,spice hunter,fc_5801,,,,,,,,,,
spicy corn,fc_5802,,spicy corn,fc_5802,,,spicy corn,fc_5802,,,,,,,,,,
spicy pepper,fc_5803,,spicy pepper,fc_5803,,,spicy pepper,fc_5803,,,,,,,,,,
spinach feta,fc_5804,,spinach feta,fc_5804,,,spinach feta,fc_5804,,,,,,,,,,
spring onion,fc_5805,,spring onion,fc_5805,,,spring onion,fc_5805,,,,,,,,,,
sprouted wheat,fc_5806,,sprouted wheat,fc_5806,,,sprouted wheat,fc_5806,,,,,,,,,,
squash ravioli,fc_5807,,squash ravioli,fc_5807,,,squash ravioli,fc_5807,,,,,,,,,,
squash soup,fc_5808,,squash soup,fc_5808,,,squash soup,fc_5808,,,,,,,,,,
squeezed juice,fc_5809,,squeezed juice,fc_5809,,,squeezed juice,fc_5809,,,,,,,,,,
stevia blend,fc_5810,,stevia blend,fc_5810,,,stevia blend,fc_5810,,,,,,,,,,
stick cooking,fc_5811,,stick cooking,fc_5811,,,stick cooking,fc_5811,,,,,,,,,,
stir-in paste,fc_5812,,stir-in paste,fc_5812,,,stir-in paste,fc_5812,,,,,,,,,,
street taco,fc_5813,,street taco,fc_5813,,,street taco,fc_5813,,,,,,,,,,
stride gum,fc_5814,,stride gum,fc_5814,,,stride gum,fc_5814,,,,,,,,,,
string mozzarella,fc_5815,,string mozzarella,fc_5815,,,string mozzarella,fc_5815,,,,,,,,,,
strip steak,fc_5816,,strip steak,fc_5816,,,strip steak,fc_5816,,,,,,,,,,
style apple,fc_5817,,style apple,fc_5817,,,style apple,fc_5817,,,,,,,,,,
style crust,fc_5818,,style crust,fc_5818,,,style crust,fc_5818,,,,,,,,,,
style mild,fc_5819,,style mild,fc_5819,,,style mild,fc_5819,,,,,,,,,,
style sour,fc_5820,,style sour,fc_5820,,,style sour,fc_5820,,,,,,,,,,
style wedding,fc_5821,,style wedding,fc_5821,,,style wedding,fc_5821,,,,,,,,,,
style whole,fc_5822,,style whole,fc_5822,,,style whole,fc_5822,,,,,,,,,,
submarine sandwich,fc_5823,,submarine sandwich,fc_5823,,,submarine sandwich,fc_5823,,,,,,,,,,
sugar free1x18,fc_5824,,sugar free1x18,fc_5824,,,sugar free1x18,fc_5824,,,,,,,,,,
sugar free1x3,fc_5825,,sugar free1x3,fc_5825,,,sugar free1x3,fc_5825,,,,,,,,,,
sugar organic,fc_5826,,sugar organic,fc_5826,,,sugar organic,fc_5826,,,,,,,,,,
sugar sprinkles,fc_5827,,sugar sprinkles,fc_5827,,,sugar sprinkles,fc_5827,,,,,,,,,,
sunflower nuts,fc_5828,,sunflower nuts,fc_5828,,,sunflower nuts,fc_5828,,,,,,,,,,
super food,fc_5829,,super food,fc_5829,,,super food,fc_5829,,,,,,,,,,
sushi chef,fc_5830,,sushi chef,fc_5830,,,sushi chef,fc_5830,,,,,,,,,,
sweet cinnamon,fc_5831,,sweet cinnamon,fc_5831,,,sweet cinnamon,fc_5831,,,,,,,,,,
sweet green,fc_5832,,sweet green,fc_5832,,,sweet green,fc_5832,,,,,,,,,,
sweet sam,fc_5833,,sweet sam,fc_5833,,,sweet sam,fc_5833,,,,,,,,,,
sweet yellow,fc_5834,,sweet yellow,fc_5834,,,sweet yellow,fc_5834,,,,,,,,,,
swirl cheesecake,fc_5835,,swirl cheesecake,fc_5835,,,swirl cheesecake,fc_5835,,,,,,,,,,
taco bell,fc_5836,,taco bell,fc_5836,,,taco bell,fc_5836,,,,,,,,,,
tandoor chef,fc_5837,,tandoor chef,fc_5837,,,tandoor chef,fc_5837,,,,,,,,,,
tapioca starch,fc_5838,,tapioca starch,fc_5838,,,tapioca starch,fc_5838,,,,,,,,,,
tea cakes,fc_5839,,tea cakes,fc_5839,,,tea cakes,fc_5839,,,,,,,,,,
thai jasmine,fc_5840,,thai jasmine,fc_5840,,,thai jasmine,fc_5840,,,,,,,,,,
three bean,fc_5841,,three bean,fc_5841,,,three bean,fc_5841,,,,,,,,,,
three saints,fc_5842,,three saints,fc_5842,,,three saints,fc_5842,,,,,,,,,,
toffee almond,fc_5843,,toffee almond,fc_5843,,,toffee almond,fc_5843,,,,,,,,,,
tomatillo salsa,fc_5844,,tomatillo salsa,fc_5844,,,tomatillo salsa,fc_5844,,,,,,,,,,
top butt,fc_5845,,top butt,fc_5845,,,top butt,fc_5845,,,,,,,,,,
top yogurt,fc_5846,,top yogurt,fc_5846,,,top yogurt,fc_5846,,,,,,,,,,
tortilla factory,fc_5847,,tortilla factory,fc_5847,,,tortilla factory,fc_5847,,,,,,,,,,
tortilla wraps,fc_5848,,tortilla wraps,fc_5848,,,tortilla wraps,fc_5848,,,,,,,,,,
traditional style,fc_5849,,traditional style,fc_5849,,,traditional style,fc_5849,,,,,,,,,,
treat street,fc_5850,,treat street,fc_5850,,,treat street,fc_5850,,,,,,,,,,
trial mix,fc_5851,,trial mix,fc_5851,,,trial mix,fc_5851,,,,,,,,,,
trident layers,fc_5852,,trident layers,fc_5852,,,trident layers,fc_5852,,,,,,,,,,
triple cheese,fc_5853,,triple cheese,fc_5853,,,triple cheese,fc_5853,,,,,,,,,,
triple creme,fc_5854,,triple creme,fc_5854,,,triple creme,fc_5854,,,,,,,,,,
turkey franks,fc_5855,,turkey franks,fc_5855,,,turkey franks,fc_5855,,,,,,,,,,
turkey pastrami,fc_5856,,turkey pastrami,fc_5856,,,turkey pastrami,fc_5856,,,,,,,,,,
tuv taam,fc_5857,,tuv taam,fc_5857,,,tuv taam,fc_5857,,,,,,,,,,
twisted fruit,fc_5858,,twisted fruit,fc_5858,,,twisted fruit,fc_5858,,,,,,,,,,
twists pretzels,fc_5859,,twists pretzels,fc_5859,,,twists pretzels,fc_5859,,,,,,,,,,
unsalted peanuts,fc_5860,,unsalted peanuts,fc_5860,,,unsalted peanuts,fc_5860,,,,,,,,,,
unsalted roasted,fc_5861,,unsalted roasted,fc_5861,,,unsalted roasted,fc_5861,,,,,,,,,,
unsalted sunflower,fc_5862,,unsalted sunflower,fc_5862,,,unsalted sunflower,fc_5862,,,,,,,,,,
unsalted tops,fc_5863,,unsalted tops,fc_5863,,,unsalted tops,fc_5863,,,,,,,,,,
unsweetened 100,fc_5864,,unsweetened 100,fc_5864,,,unsweetened 100,fc_5864,,,,,,,,,,
vanilla frosting,fc_5865,,vanilla frosting,fc_5865,,,vanilla frosting,fc_5865,,,,,,,,,,
vanilla latte,fc_5866,,vanilla latte,fc_5866,,,vanilla latte,fc_5866,,,,,,,,,,
verde salsa,fc_5867,,verde salsa,fc_5867,,,verde salsa,fc_5867,,,,,,,,,,
vinegar dressing,fc_5868,,vinegar dressing,fc_5868,,,vinegar dressing,fc_5868,,,,,,,,,,
vitamin water,fc_5869,,vitamin water,fc_5869,,,vitamin water,fc_5869,,,,,,,,,,
watermelon rings,fc_5870,,watermelon rings,fc_5870,,,watermelon rings,fc_5870,,,,,,,,,,
watermelon slices,fc_5871,,watermelon slices,fc_5871,,,watermelon slices,fc_5871,,,,,,,,,,
western bagel,fc_5872,,western bagel,fc_5872,,,western bagel,fc_5872,,,,,,,,,,
wheat grass,fc_5873,,wheat grass,fc_5873,,,wheat grass,fc_5873,,,,,,,,,,
wheat sliced,fc_5874,,wheat sliced,fc_5874,,,wheat sliced,fc_5874,,,,,,,,,,
whipped dressing,fc_5875,,whipped dressing,fc_5875,,,whipped dressing,fc_5875,,,,,,,,,,
whipped frosting,fc_5876,,whipped frosting,fc_5876,,,whipped frosting,fc_5876,,,,,,,,,,
white quinoa,fc_5877,,white quinoa,fc_5877,,,white quinoa,fc_5877,,,,,,,,,,
white rolls,fc_5878,,white rolls,fc_5878,,,white rolls,fc_5878,,,,,,,,,,
white wheat,fc_5879,,white wheat,fc_5879,,,white wheat,fc_5879,,,,,,,,,,
white whole,fc_5880,,white whole,fc_5880,,,white whole,fc_5880,,,,,,,,,,
whole artichoke,fc_5881,,whole artichoke,fc_5881,,,whole artichoke,fc_5881,,,,,,,,,,
whole raw,fc_5882,,whole raw,fc_5882,,,whole raw,fc_5882,,,,,,,,,,
wrapped chicken,fc_5883,,wrapped chicken,fc_5883,,,wrapped chicken,fc_5883,,,,,,,,,,
yellow peppers,fc_5884,,yellow peppers,fc_5884,,,yellow peppers,fc_5884,,,,,,,,,,
yogurt blended,fc_5885,,yogurt blended,fc_5885,,,yogurt blended,fc_5885,,,,,,,,,,
yogurt premium,fc_5886,,yogurt premium,fc_5886,,,yogurt premium,fc_5886,,,,,,,,,,
yoplait go-gurt,fc_5887,,yoplait go-gurt,fc_5887,,,yoplait go-gurt,fc_5887,,,,,,,,,,
zesta saltines,fc_5888,,zesta saltines,fc_5888,,,zesta saltines,fc_5888,,,,,,,,,,
1.3oz kellogg,fc_5889,,1.3oz kellogg,fc_5889,,,1.3oz kellogg,fc_5889,,,,,,,,,,
101.4 fluid,fc_5890,,101.4 fluid,fc_5890,,,101.4 fluid,fc_5890,,,,,,,,,,
1ct keebler,fc_5891,,1ct keebler,fc_5891,,,1ct keebler,fc_5891,,,,,,,,,,
9.5oz keebler,fc_5892,,9.5oz keebler,fc_5892,,,9.5oz keebler,fc_5892,,,,,,,,,,
added ingredient,fc_5893,,added ingredient,fc_5893,,,added ingredient,fc_5893,,,,,,,,,,
added salt,fc_5894,,added salt,fc_5894,,,added salt,fc_5894,,,,,,,,,,
adjustable grinder,fc_5895,,adjustable grinder,fc_5895,,,adjustable grinder,fc_5895,,,,,,,,,,
agave syrup,fc_5896,,agave syrup,fc_5896,,,agave syrup,fc_5896,,,,,,,,,,
aged gouda,fc_5897,,aged gouda,fc_5897,,,aged gouda,fc_5897,,,,,,,,,,
alaskan pink,fc_5898,,alaskan pink,fc_5898,,,alaskan pink,fc_5898,,,,,,,,,,
all-purpose sauce,fc_5899,,all-purpose sauce,fc_5899,,,all-purpose sauce,fc_5899,,,,,,,,,,
almond spread,fc_5900,,almond spread,fc_5900,,,almond spread,fc_5900,,,,,,,,,,
almond trail,fc_5901,,almond trail,fc_5901,,,almond trail,fc_5901,,,,,,,,,,
almonds candy,fc_5902,,almonds candy,fc_5902,,,almonds candy,fc_5902,,,,,,,,,,
apple white,fc_5903,,apple white,fc_5903,,,apple white,fc_5903,,,,,,,,,,
arm picnic,fc_5904,,arm picnic,fc_5904,,,arm picnic,fc_5904,,,,,,,,,,
artisan almond,fc_5905,,artisan almond,fc_5905,,,artisan almond,fc_5905,,,,,,,,,,
artisan crust,fc_5906,,artisan crust,fc_5906,,,artisan crust,fc_5906,,,,,,,,,,
artisan sandwich,fc_5907,,artisan sandwich,fc_5907,,,artisan sandwich,fc_5907,,,,,,,,,,
assorted flavors,fc_5908,,assorted flavors,fc_5908,,,assorted flavors,fc_5908,,,,,,,,,,
baby arugula,fc_5909,,baby arugula,fc_5909,,,baby arugula,fc_5909,,,,,,,,,,
bacon mac,fc_5910,,bacon mac,fc_5910,,,bacon mac,fc_5910,,,,,,,,,,
bacon pieces,fc_5911,,bacon pieces,fc_5911,,,bacon pieces,fc_5911,,,,,,,,,,
baked pretzels,fc_5912,,baked pretzels,fc_5912,,,baked pretzels,fc_5912,,,,,,,,,,
bakery crafts,fc_5913,,bakery crafts,fc_5913,,,bakery crafts,fc_5913,,,,,,,,,,
baking flour,fc_5914,,baking flour,fc_5914,,,baking flour,fc_5914,,,,,,,,,,
balsamic reduction,fc_5915,,balsamic reduction,fc_5915,,,balsamic reduction,fc_5915,,,,,,,,,,
banana chocolate,fc_5916,,banana chocolate,fc_5916,,,banana chocolate,fc_5916,,,,,,,,,,
banana pudding,fc_5917,,banana pudding,fc_5917,,,banana pudding,fc_5917,,,,,,,,,,
bar sweet,fc_5918,,bar sweet,fc_5918,,,bar sweet,fc_5918,,,,,,,,,,
barbecue flavored,fc_5919,,barbecue flavored,fc_5919,,,barbecue flavored,fc_5919,,,,,,,,,,
barbecue potato,fc_5920,,barbecue potato,fc_5920,,,barbecue potato,fc_5920,,,,,,,,,,
barley cereal,fc_5921,,barley cereal,fc_5921,,,barley cereal,fc_5921,,,,,,,,,,
bars caramel,fc_5922,,bars caramel,fc_5922,,,bars caramel,fc_5922,,,,,,,,,,
bars chocolatey,fc_5923,,bars chocolatey,fc_5923,,,bars chocolatey,fc_5923,,,,,,,,,,
bars salted,fc_5924,,bars salted,fc_5924,,,bars salted,fc_5924,,,,,,,,,,
bars sweet,fc_5925,,bars sweet,fc_5925,,,bars sweet,fc_5925,,,,,,,,,,
basil garlic,fc_5926,,basil garlic,fc_5926,,,basil garlic,fc_5926,,,,,,,,,,
bassetts jelly,fc_5927,,bassetts jelly,fc_5927,,,bassetts jelly,fc_5927,,,,,,,,,,
beach diet,fc_5928,,beach diet,fc_5928,,,beach diet,fc_5928,,,,,,,,,,
bean sprouts,fc_5929,,bean sprouts,fc_5929,,,bean sprouts,fc_5929,,,,,,,,,,
beans allens,fc_5930,,beans allens,fc_5930,,,beans allens,fc_5930,,,,,,,,,,
beans pinto,fc_5931,,beans pinto,fc_5931,,,beans pinto,fc_5931,,,,,,,,,,
bear cookies,fc_5932,,bear cookies,fc_5932,,,bear cookies,fc_5932,,,,,,,,,,
beef noodle,fc_5933,,beef noodle,fc_5933,,,beef noodle,fc_5933,,,,,,,,,,
beef strips,fc_5934,,beef strips,fc_5934,,,beef strips,fc_5934,,,,,,,,,,
beer bratwurst,fc_5935,,beer bratwurst,fc_5935,,,beer bratwurst,fc_5935,,,,,,,,,,
belvita cookies,fc_5936,,belvita cookies,fc_5936,,,belvita cookies,fc_5936,,,,,,,,,,
berry pomegranate,fc_5937,,berry pomegranate,fc_5937,,,berry pomegranate,fc_5937,,,,,,,,,,
better chip,fc_5938,,better chip,fc_5938,,,better chip,fc_5938,,,,,,,,,,
big bag,fc_5939,,big bag,fc_5939,,,big bag,fc_5939,,,,,,,,,,
big spoon,fc_5940,,big spoon,fc_5940,,,big spoon,fc_5940,,,,,,,,,,
bitter orange,fc_5941,,bitter orange,fc_5941,,,bitter orange,fc_5941,,,,,,,,,,
bkd snck,fc_5942,,bkd snck,fc_5942,,,bkd snck,fc_5942,,,,,,,,,,
black eyed,fc_5943,,black eyed,fc_5943,,,black eyed,fc_5943,,,,,,,,,,
blend 100,fc_5944,,blend 100,fc_5944,,,blend 100,fc_5944,,,,,,,,,,
blend beverage,fc_5945,,blend beverage,fc_5945,,,blend beverage,fc_5945,,,,,,,,,,
blend chicken,fc_5946,,blend chicken,fc_5946,,,blend chicken,fc_5946,,,,,,,,,,
blend juice,fc_5947,,blend juice,fc_5947,,,blend juice,fc_5947,,,,,,,,,,
blend white,fc_5948,,blend white,fc_5948,,,blend white,fc_5948,,,,,,,,,,
blueberry almond,fc_5949,,blueberry almond,fc_5949,,,blueberry almond,fc_5949,,,,,,,,,,
boneless turkey,fc_5950,,boneless turkey,fc_5950,,,boneless turkey,fc_5950,,,,,,,,,,
boston cream,fc_5951,,boston cream,fc_5951,,,boston cream,fc_5951,,,,,,,,,,
bottle tropicana,fc_5952,,bottle tropicana,fc_5952,,,bottle tropicana,fc_5952,,,,,,,,,,
boulder canyon,fc_5953,,boulder canyon,fc_5953,,,boulder canyon,fc_5953,,,,,,,,,,
brat buns,fc_5954,,brat buns,fc_5954,,,brat buns,fc_5954,,,,,,,,,,
bread chocolate,fc_5955,,bread chocolate,fc_5955,,,bread chocolate,fc_5955,,,,,,,,,,
bread classic,fc_5956,,bread classic,fc_5956,,,bread classic,fc_5956,,,,,,,,,,
bread country,fc_5957,,bread country,fc_5957,,,bread country,fc_5957,,,,,,,,,,
bread pizza,fc_5958,,bread pizza,fc_5958,,,bread pizza,fc_5958,,,,,,,,,,
bread wild,fc_5959,,bread wild,fc_5959,,,bread wild,fc_5959,,,,,,,,,,
breakfast bread,fc_5960,,breakfast bread,fc_5960,,,breakfast bread,fc_5960,,,,,,,,,,
breakfast shake,fc_5961,,breakfast shake,fc_5961,,,breakfast shake,fc_5961,,,,,,,,,,
breast chunks,fc_5962,,breast chunks,fc_5962,,,breast chunks,fc_5962,,,,,,,,,,
broad beans,fc_5963,,broad beans,fc_5963,,,broad beans,fc_5963,,,,,,,,,,
broiled game,fc_5964,,broiled game,fc_5964,,,broiled game,fc_5964,,,,,,,,,,
brownie bar,fc_5965,,brownie bar,fc_5965,,,brownie bar,fc_5965,,,,,,,,,,
brownie batter,fc_5966,,brownie batter,fc_5966,,,brownie batter,fc_5966,,,,,,,,,,
buffalo blue,fc_5967,,buffalo blue,fc_5967,,,buffalo blue,fc_5967,,,,,,,,,,
butter pound,fc_5968,,butter pound,fc_5968,,,butter pound,fc_5968,,,,,,,,,,
butter weis,fc_5969,,butter weis,fc_5969,,,butter weis,fc_5969,,,,,,,,,,
buttermilk pancakes,fc_5970,,buttermilk pancakes,fc_5970,,,buttermilk pancakes,fc_5970,,,,,,,,,,
cadbury wispa,fc_5971,,cadbury wispa,fc_5971,,,cadbury wispa,fc_5971,,,,,,,,,,
cake cookies,fc_5972,,cake cookies,fc_5972,,,cake cookies,fc_5972,,,,,,,,,,
calamari rings,fc_5973,,calamari rings,fc_5973,,,calamari rings,fc_5973,,,,,,,,,,
california pistachios,fc_5974,,california pistachios,fc_5974,,,california pistachios,fc_5974,,,,,,,,,,
callenders chicken,fc_5975,,callenders chicken,fc_5975,,,callenders chicken,fc_5975,,,,,,,,,,
calrose rice,fc_5976,,calrose rice,fc_5976,,,calrose rice,fc_5976,,,,,,,,,,
candy bite,fc_5977,,candy bite,fc_5977,,,candy bite,fc_5977,,,,,,,,,,
candy black,fc_5978,,candy black,fc_5978,,,candy black,fc_5978,,,,,,,,,,
candy bulk,fc_5979,,candy bulk,fc_5979,,,candy bulk,fc_5979,,,,,,,,,,
candy chews,fc_5980,,candy chews,fc_5980,,,candy chews,fc_5980,,,,,,,,,,
candy co.,fc_5981,,candy co.,fc_5981,,,candy co.,fc_5981,,,,,,,,,,
candy filled,fc_5982,,candy filled,fc_5982,,,candy filled,fc_5982,,,,,,,,,,
candy jewelry,fc_5983,,candy jewelry,fc_5983,,,candy jewelry,fc_5983,,,,,,,,,,
candy shell,fc_5984,,candy shell,fc_5984,,,candy shell,fc_5984,,,,,,,,,,
candy shred,fc_5985,,candy shred,fc_5985,,,candy shred,fc_5985,,,,,,,,,,
candy spartan,fc_5986,,candy spartan,fc_5986,,,candy spartan,fc_5986,,,,,,,,,,
cane soda,fc_5987,,cane soda,fc_5987,,,cane soda,fc_5987,,,,,,,,,,
caramel candy,fc_5988,,caramel candy,fc_5988,,,caramel candy,fc_5988,,,,,,,,,,
caramel filling,fc_5989,,caramel filling,fc_5989,,,caramel filling,fc_5989,,,,,,,,,,
caramelized onions,fc_5990,,caramelized onions,fc_5990,,,caramelized onions,fc_5990,,,,,,,,,,
caribou coffee,fc_5991,,caribou coffee,fc_5991,,,caribou coffee,fc_5991,,,,,,,,,,
cashews organic,fc_5992,,cashews organic,fc_5992,,,cashews organic,fc_5992,,,,,,,,,,
castelvetrano olives,fc_5993,,castelvetrano olives,fc_5993,,,castelvetrano olives,fc_5993,,,,,,,,,,
caught salmon,fc_5994,,caught salmon,fc_5994,,,caught salmon,fc_5994,,,,,,,,,,
cereal crunchy,fc_5995,,cereal crunchy,fc_5995,,,cereal crunchy,fc_5995,,,,,,,,,,
cheddar pasta,fc_5996,,cheddar pasta,fc_5996,,,cheddar pasta,fc_5996,,,,,,,,,,
cheddar snack,fc_5997,,cheddar snack,fc_5997,,,cheddar snack,fc_5997,,,,,,,,,,
cheddar stuffed,fc_5998,,cheddar stuffed,fc_5998,,,cheddar stuffed,fc_5998,,,,,,,,,,
cheese cellar,fc_5999,,cheese cellar,fc_5999,,,cheese cellar,fc_5999,,,,,,,,,,
cheese coconut,fc_6000,,cheese coconut,fc_6000,,,cheese coconut,fc_6000,,,,,,,,,,
cheese deluxe,fc_6001,,cheese deluxe,fc_6001,,,cheese deluxe,fc_6001,,,,,,,,,,
cheese harris,fc_6002,,cheese harris,fc_6002,,,cheese harris,fc_6002,,,,,,,,,,
cheese hot,fc_6003,,cheese hot,fc_6003,,,cheese hot,fc_6003,,,,,,,,,,
cheese medium,fc_6004,,cheese medium,fc_6004,,,cheese medium,fc_6004,,,,,,,,,,
cheese potato,fc_6005,,cheese potato,fc_6005,,,cheese potato,fc_6005,,,,,,,,,,
cheese soup,fc_6006,,cheese soup,fc_6006,,,cheese soup,fc_6006,,,,,,,,,,
cheese tortelloni,fc_6007,,cheese tortelloni,fc_6007,,,cheese tortelloni,fc_6007,,,,,,,,,,
cheese tortilla,fc_6008,,cheese tortilla,fc_6008,,,cheese tortilla,fc_6008,,,,,,,,,,
cheese wedge,fc_6009,,cheese wedge,fc_6009,,,cheese wedge,fc_6009,,,,,,,,,,
cheese wegmans,fc_6010,,cheese wegmans,fc_6010,,,cheese wegmans,fc_6010,,,,,,,,,,
cheese wrapped,fc_6011,,cheese wrapped,fc_6011,,,cheese wrapped,fc_6011,,,,,,,,,,
cheeseburger macaroni,fc_6012,,cheeseburger macaroni,fc_6012,,,cheeseburger macaroni,fc_6012,,,,,,,,,,
cherry pomegranate,fc_6013,,cherry pomegranate,fc_6013,,,cherry pomegranate,fc_6013,,,,,,,,,,
chicken banquet,fc_6014,,chicken banquet,fc_6014,,,chicken banquet,fc_6014,,,,,,,,,,
chicken curry,fc_6015,,chicken curry,fc_6015,,,chicken curry,fc_6015,,,,,,,,,,
chicken fettuccine,fc_6016,,chicken fettuccine,fc_6016,,,chicken fettuccine,fc_6016,,,,,,,,,,
chicken jerky,fc_6017,,chicken jerky,fc_6017,,,chicken jerky,fc_6017,,,,,,,,,,
chicken rub,fc_6018,,chicken rub,fc_6018,,,chicken rub,fc_6018,,,,,,,,,,
chicken tamales,fc_6019,,chicken tamales,fc_6019,,,chicken tamales,fc_6019,,,,,,,,,,
chicken taquitos,fc_6020,,chicken taquitos,fc_6020,,,chicken taquitos,fc_6020,,,,,,,,,,
chicken whole,fc_6021,,chicken whole,fc_6021,,,chicken whole,fc_6021,,,,,,,,,,
chik patties,fc_6022,,chik patties,fc_6022,,,chik patties,fc_6022,,,,,,,,,,
chili organic,fc_6023,,chili organic,fc_6023,,,chili organic,fc_6023,,,,,,,,,,
