eminate,emanate,general,,,,,,
eminated,emanated,general,,,,,,
emision,emission,general,,,,,,
emited,emitted,general,,,,,,
emiting,emitting,general,,,,,,
emition,"emission, emotion",general,,,,,,
emmediately,immediately,general,,,,,,
emmigrated,"emigrated, immigrated",general,,,,,,
emminent,"eminent, imminent",general,,,,,,
emminently,eminently,general,,,,,,
emmisaries,emissaries,general,,,,,,
emmisarries,emissaries,general,,,,,,
emmisarry,emissary,general,,,,,,
emmisary,emissary,general,,,,,,
emmision,emission,general,,,,,,
emmisions,emissions,general,,,,,,
emmited,emitted,general,,,,,,
emmiting,emitting,general,,,,,,
emmitted,emitted,general,,,,,,
emmitting,emitting,general,,,,,,
emnity,enmity,general,,,,,,
emperical,empirical,general,,,,,,
emphaised,emphasised,general,,,,,,
emphsis,emphasis,general,,,,,,
emphysyma,emphysema,general,,,,,,
empirial,"empirical, imperial",general,,,,,,
emporer,emperor,general,,,,,,
emprisoned,imprisoned,general,,,,,,
enameld,enameled,general,,,,,,
enchancement,enhancement,general,,,,,,
encouraing,encouraging,general,,,,,,
encryptiion,encryption,general,,,,,,
encylopedia,encyclopedia,general,,,,,,
endevors,endeavors,general,,,,,,
endevour,endeavour,general,,,,,,
endig,ending,general,,,,,,
endolithes,endoliths,general,,,,,,
enduce,induce,general,,,,,,
ened,need,general,,,,,,
enforceing,enforcing,general,,,,,,
engagment,engagement,general,,,,,,
engeneer,engineer,general,,,,,,
engeneering,engineering,general,,,,,,
engieneer,engineer,general,,,,,,
engieneers,engineers,general,,,,,,
enlargment,enlargement,general,,,,,,
enlargments,enlargements,general,,,,,,
Enlish,"English, enlist",general,,,,,,
enourmous,enormous,general,,,,,,
enourmously,enormously,general,,,,,,
ensconsed,ensconced,general,,,,,,
entaglements,entanglements,general,,,,,,
enteratinment,entertainment,general,,,,,,
enthusiatic,enthusiastic,general,,,,,,
entitity,entity,general,,,,,,
entitlied,entitled,general,,,,,,
entrepeneur,entrepreneur,general,,,,,,
entrepeneurs,entrepreneurs,general,,,,,,
enviorment,environment,general,,,,,,
enviormental,environmental,general,,,,,,
enviormentally,environmentally,general,,,,,,
enviorments,environments,general,,,,,,
enviornment,environment,general,,,,,,
enviornmental,environmental,general,,,,,,
enviornmentalist,environmentalist,general,,,,,,
enviornmentally,environmentally,general,,,,,,
enviornments,environments,general,,,,,,
enviroment,environment,general,,,,,,
enviromental,environmental,general,,,,,,
enviromentalist,environmentalist,general,,,,,,
enviromentally,environmentally,general,,,,,,
enviroments,environments,general,,,,,,
envolutionary,evolutionary,general,,,,,,
envrionments,environments,general,,,,,,
enxt,next,general,,,,,,
epidsodes,episodes,general,,,,,,
epsiode,episode,general,,,,,,
equialent,equivalent,general,,,,,,
equilibium,equilibrium,general,,,,,,
equilibrum,equilibrium,general,,,,,,
equiped,equipped,general,,,,,,
equippment,equipment,general,,,,,,
equitorial,equatorial,general,,,,,,
equivelant,equivalent,general,,,,,,
equivelent,equivalent,general,,,,,,
equivilant,equivalent,general,,,,,,
equivilent,equivalent,general,,,,,,
equivlalent,equivalent,general,,,,,,
erally,"orally, really",general,,,,,,
eratic,erratic,general,,,,,,
eratically,erratically,general,,,,,,
eraticly,erratically,general,,,,,,
erested,"arrested, erected",general,,,,,,
errupted,erupted,general,,,,,,
esential,essential,general,,,,,,
esitmated,estimated,general,,,,,,
esle,else,general,,,,,,
especialy,especially,general,,,,,,
essencial,essential,general,,,,,,
essense,essence,general,,,,,,
essentail,essential,general,,,,,,
essentialy,essentially,general,,,,,,
essentual,essential,general,,,,,,
essesital,essential,general,,,,,,
estabishes,establishes,general,,,,,,
establising,establishing,general,,,,,,
ethnocentricm,ethnocentrism,general,,,,,,
ethose,"those, ethos",general,,,,,,
Europian,European,general,,,,,,
Europians,Europeans,general,,,,,,
Eurpean,European,general,,,,,,
Eurpoean,European,general,,,,,,
evenhtually,eventually,general,,,,,,
eventally,eventually,general,,,,,,
eventhough,even though,general,,,,,,
eventially,eventually,general,,,,,,
eventualy,eventually,general,,,,,,
everthing,everything,general,,,,,,
everytime,every time,general,,,,,,
everyting,everything,general,,,,,,
eveyr,every,general,,,,,,
evidentally,evidently,general,,,,,,
exagerate,exaggerate,general,,,,,,
exagerated,exaggerated,general,,,,,,
exagerates,exaggerates,general,,,,,,
exagerating,exaggerating,general,,,,,,
exagerrate,exaggerate,general,,,,,,
exagerrated,exaggerated,general,,,,,,
exagerrates,exaggerates,general,,,,,,
exagerrating,exaggerating,general,,,,,,
examinated,examined,general,,,,,,
exampt,exempt,general,,,,,,
exapansion,expansion,general,,,,,,
excact,exact,general,,,,,,
excange,exchange,general,,,,,,
excecute,execute,general,,,,,,
excecuted,executed,general,,,,,,
excecutes,executes,general,,,,,,
excecuting,executing,general,,,,,,
excecution,execution,general,,,,,,
excedded,exceeded,general,,,,,,
excelent,excellent,general,,,,,,
excell,excel,general,,,,,,
excellance,excellence,general,,,,,,
excellant,excellent,general,,,,,,
excells,excels,general,,,,,,
excercise,exercise,general,,,,,,
exchanching,exchanging,general,,,,,,
excisted,existed,general,,,,,,
exculsivly,exclusively,general,,,,,,
execising,exercising,general,,,,,,
exection,execution,general,,,,,,
exectued,executed,general,,,,,,
exeedingly,exceedingly,general,,,,,,
exelent,excellent,general,,,,,,
exellent,excellent,general,,,,,,
exemple,example,general,,,,,,
exept,except,general,,,,,,
exeptional,exceptional,general,,,,,,
exerbate,exacerbate,general,,,,,,
exerbated,exacerbated,general,,,,,,
exerciese,exercises,general,,,,,,
exerpt,excerpt,general,,,,,,
exerpts,excerpts,general,,,,,,
exersize,exercise,general,,,,,,
exerternal,external,general,,,,,,
exhalted,exalted,general,,,,,,
exhibtion,exhibition,general,,,,,,
exibition,exhibition,general,,,,,,
exibitions,exhibitions,general,,,,,,
exicting,exciting,general,,,,,,
exinct,extinct,general,,,,,,
existance,existence,general,,,,,,
existant,existent,general,,,,,,
existince,existence,general,,,,,,
exliled,exiled,general,,,,,,
exludes,excludes,general,,,,,,
exmaple,example,general,,,,,,
exonorate,exonerate,general,,,,,,
exoskelaton,exoskeleton,general,,,,,,
expalin,explain,general,,,,,,
expatriot,expatriate,general,,,,,,
expeced,expected,general,,,,,,
expecially,especially,general,,,,,,
expeditonary,expeditionary,general,,,,,,
expeiments,experiments,general,,,,,,
expell,expel,general,,,,,,
expells,expels,general,,,,,,
experiance,experience,general,,,,,,
experianced,experienced,general,,,,,,
expiditions,expeditions,general,,,,,,
expierence,experience,general,,,,,,
explaination,explanation,general,,,,,,
explaning,explaining,general,,,,,,
explictly,explicitly,general,,,,,,
exploititive,exploitative,general,,,,,,
explotation,exploitation,general,,,,,,
expropiated,expropriated,general,,,,,,
expropiation,expropriation,general,,,,,,
exressed,expressed,general,,,,,,
extemely,extremely,general,,,,,,
extention,extension,general,,,,,,
extentions,extensions,general,,,,,,
extered,exerted,general,,,,,,
extermist,extremist,general,,,,,,
extint,"extinct, extant",general,,,,,,
extradiction,extradition,general,,,,,,
extraterrestial,extraterrestrial,general,,,,,,
extraterrestials,extraterrestrials,general,,,,,,
extravagent,extravagant,general,,,,,,
extrememly,extremely,general,,,,,,
extremeophile,extremophile,general,,,,,,
extremly,extremely,general,,,,,,
extrordinarily,extraordinarily,general,,,,,,
extrordinary,extraordinary,general,,,,,,
eyar,"year, eyas",general,,,,,,
eyars,"years, eyas",general,,,,,,
eyasr,"years, eyas",general,,,,,,
faciliate,facilitate,general,,,,,,
faciliated,facilitated,general,,,,,,
faciliates,facilitates,general,,,,,,
facilites,facilities,general,,,,,,
facillitate,facilitate,general,,,,,,
facinated,fascinated,general,,,,,,
facist,fascist,general,,,,,,
familes,families,general,,,,,,
familliar,familiar,general,,,,,,
famoust,famous,general,,,,,,
fanatism,fanaticism,general,,,,,,
Farenheit,Fahrenheit,general,,,,,,
fatc,fact,general,,,,,,
faught,fought,general,,,,,,
favoutrable,favourable,general,,,,,,
feasable,feasible,general,,,,,,
Febuary,February,general,,,,,,
Feburary,February,general,,,,,,
fedreally,federally,general,,,,,,
femminist,feminist,general,,,,,,
feromone,pheromone,general,,,,,,
fertily,fertility,general,,,,,,
fianite,finite,general,,,,,,
fianlly,finally,general,,,,,,
ficticious,fictitious,general,,,,,,
fictious,fictitious,general,,,,,,
fidn,find,general,,,,,,
fiel,"feel, field, file, phial",general,,,,,,
fiels,"feels, fields, files, phials",general,,,,,,
fiercly,fiercely,general,,,,,,
fightings,fighting,general,,,,,,
filiament,filament,general,,,,,,
fimilies,families,general,,,,,,
finacial,financial,general,,,,,,
finaly,finally,general,,,,,,
financialy,financially,general,,,,,,
firends,friends,general,,,,,,
firts,"flirts, first",general,,,,,,
fisionable,fissionable,general,,,,,,
flamable,flammable,general,,,,,,
flawess,flawless,general,,,,,,
fleed,"fled, freed",general,,,,,,
Flemmish,Flemish,general,,,,,,
florescent,fluorescent,general,,,,,,
flourescent,fluorescent,general,,,,,,
flourine,fluorine,general,,,,,,
flourishment,flourishing,general,,,,,,
fluorish,flourish,general,,,,,,
follwoing,following,general,,,,,,
folowing,following,general,,,,,,
fomed,formed,general,,,,,,
fomr,"from, form",general,,,,,,
fonetic,phonetic,general,,,,,,
fontrier,fontier,general,,,,,,
foootball,football,general,,,,,,
forbad,forbade,general,,,,,,
forbiden,forbidden,general,,,,,,
foreward,foreword,general,,,,,,
forfiet,forfeit,general,,,,,,
forhead,forehead,general,,,,,,
foriegn,foreign,general,,,,,,
Formalhaut,Fomalhaut,general,,,,,,
formallize,formalize,general,,,,,,
formallized,formalized,general,,,,,,
formaly,"formally, formerly",general,,,,,,
formelly,formerly,general,,,,,,
formidible,formidable,general,,,,,,
formost,foremost,general,,,,,,
forsaw,foresaw,general,,,,,,
forseeable,foreseeable,general,,,,,,
fortelling,foretelling,general,,,,,,
forunner,forerunner,general,,,,,,
foucs,focus,general,,,,,,
foudn,found,general,,,,,,
fougth,fought,general,,,,,,
foundaries,foundries,general,,,,,,
foundary,foundry,general,,,,,,
Foundland,Newfoundland,general,,,,,,
fourties,forties,general,,,,,,
fourty,forty,general,,,,,,
fouth,fourth,general,,,,,,
foward,forward,general,,,,,,
Fransiscan,Franciscan,general,,,,,,
Fransiscans,Franciscans,general,,,,,,
freind,friend,general,,,,,,
freindly,friendly,general,,,,,,
frequentily,frequently,general,,,,,,
frome,from,general,,,,,,
fromed,formed,general,,,,,,
froniter,frontier,general,,,,,,
fucntion,function,general,,,,,,
fucntioning,functioning,general,,,,,,
fufill,fulfill,general,,,,,,
fufilled,fulfilled,general,,,,,,
fulfiled,fulfilled,general,,,,,,
fullfill,fulfill,general,,,,,,
fullfilled,fulfilled,general,,,,,,
fundametal,fundamental,general,,,,,,
fundametals,fundamentals,general,,,,,,
funguses,fungi,general,,,,,,
funtion,function,general,,,,,,
furuther,further,general,,,,,,
futher,further,general,,,,,,
futhermore,furthermore,general,,,,,,
futhroc,"futhark, futhorc",general,,,,,,
gae,"game, Gael, gale",general,,,,,,
galatic,galactic,general,,,,,,
Galations,Galatians,general,,,,,,
gallaxies,galaxies,general,,,,,,
galvinized,galvanized,general,,,,,,
Gameboy,Game Boy,general,,,,,,
ganerate,generate,general,,,,,,
ganes,games,general,,,,,,
ganster,gangster,general,,,,,,
garantee,guarantee,general,,,,,,
garanteed,guaranteed,general,,,,,,
garantees,guarantees,general,,,,,,
gardai,gardaí,general,,,,,,
garnison,garrison,general,,,,,,
gauarana,guaraná,general,,,,,,
gaurantee,guarantee,general,,,,,,
gauranteed,guaranteed,general,,,,,,
gaurantees,guarantees,general,,,,,,
gaurd,"guard, gourd",general,,,,,,
gaurentee,guarantee,general,,,,,,
gaurenteed,guaranteed,general,,,,,,
gaurentees,guarantees,general,,,,,,
geneological,genealogical,general,,,,,,
geneologies,genealogies,general,,,,,,
geneology,genealogy,general,,,,,,
generaly,generally,general,,,,,,
generatting,generating,general,,,,,,
genialia,genitalia,general,,,,,,
geographicial,geographical,general,,,,,,
geometrician,geometer,general,,,,,,
geometricians,geometers,general,,,,,,
gerat,great,general,,,,,,
Ghandi,Gandhi,general,,,,,,
glamourous,glamorous,general,,,,,,
glight,flight,general,,,,,,
gnawwed,gnawed,general,,,,,,
godess,goddess,general,,,,,,
godesses,goddesses,general,,,,,,
Godounov,Godunov,general,,,,,,
gogin,"going, Gauguin",general,,,,,,
goign,going,general,,,,,,
gonig,going,general,,,,,,
Gothenberg,Gothenburg,general,,,,,,
Gottleib,Gottlieb,general,,,,,,
gouvener,governor,general,,,,,,
govement,government,general,,,,,,
govenment,government,general,,,,,,
govenrment,government,general,,,,,,
goverance,governance,general,,,,,,
goverment,government,general,,,,,,
govermental,governmental,general,,,,,,
governer,governor,general,,,,,,
governmnet,government,general,,,,,,
govorment,government,general,,,,,,
govormental,governmental,general,,,,,,
govornment,government,general,,,,,,
gracefull,graceful,general,,,,,,
graet,great,general,,,,,,
grafitti,graffiti,general,,,,,,
gramatically,grammatically,general,,,,,,
grammaticaly,grammatically,general,,,,,,
grammer,grammar,general,,,,,,
grat,great,general,,,,,,
gratuitious,gratuitous,general,,,,,,
greatful,grateful,general,,,,,,
greatfully,gratefully,general,,,,,,
greif,grief,general,,,,,,
gridles,griddles,general,,,,,,
gropu,group,general,,,,,,
grwo,grow,general,,,,,,
Guaduloupe,"Guadalupe, Guadeloupe",general,,,,,,
Guadulupe,"Guadalupe, Guadeloupe",general,,,,,,
guage,gauge,general,,,,,,
guarentee,guarantee,general,,,,,,
guarenteed,guaranteed,general,,,,,,
guarentees,guarantees,general,,,,,,
Guatamala,Guatemala,general,,,,,,
Guatamalan,Guatemalan,general,,,,,,
guerrila,guerrilla,general,,,,,,
guerrilas,guerrillas,general,,,,,,
guidence,guidance,general,,,,,,
Guilia,Giulia,general,,,,,,
Guilio,Giulio,general,,,,,,
Guiness,Guinness,general,,,,,,
Guiseppe,Giuseppe,general,,,,,,
gunanine,guanine,general,,,,,,
gurantee,guarantee,general,,,,,,
guranteed,guaranteed,general,,,,,,
gurantees,guarantees,general,,,,,,
guttaral,guttural,general,,,,,,
gutteral,guttural,general,,,,,,
habaeus,habeas,general,,,,,,
habeus,habeas,general,,,,,,
Habsbourg,Habsburg,general,,,,,,
haemorrage,haemorrhage,general,,,,,,
haev,"have, heave",general,,,,,,
halarious,hilarious,general,,,,,,
Hallowean,"Hallowe'en, Halloween",general,,,,,,
halp,help,general,,,,,,
hapen,happen,general,,,,,,
hapened,happened,general,,,,,,
hapening,happening,general,,,,,,
happend,happened,general,,,,,,
happended,happened,general,,,,,,
happenned,happened,general,,,,,,
harased,harassed,general,,,,,,
harases,harasses,general,,,,,,
harasment,harassment,general,,,,,,
harasments,harassments,general,,,,,,
harassement,harassment,general,,,,,,
harras,harass,general,,,,,,
harrased,harassed,general,,,,,,
harrases,harasses,general,,,,,,
harrasing,harassing,general,,,,,,
harrasment,harassment,general,,,,,,
harrasments,harassments,general,,,,,,
harrassed,harassed,general,,,,,,
harrasses,harassed,general,,,,,,
harrassing,harassing,general,,,,,,
harrassment,harassment,general,,,,,,
harrassments,harassments,general,,,,,,
hasnt,hasn't,general,,,,,,
Hatian,Haitian,general,,,,,,
haviest,heaviest,general,,,,,,
headquarer,headquarter,general,,,,,,
headquater,headquarter,general,,,,,,
headquatered,headquartered,general,,,,,,
headquaters,headquarters,general,,,,,,
healthercare,healthcare,general,,,,,,
heared,heard,general,,,,,,
heathy,healthy,general,,,,,,
Heidelburg,Heidelberg,general,,,,,,
heigher,higher,general,,,,,,
heirarchy,hierarchy,general,,,,,,
heiroglyphics,hieroglyphics,general,,,,,,
helment,helmet,general,,,,,,
helpfull,helpful,general,,,,,,
helpped,helped,general,,,,,,
hemmorhage,hemorrhage,general,,,,,,
herad,"heard, Hera",general,,,,,,
heridity,heredity,general,,,,,,
heroe,hero,general,,,,,,
heros,heroes,general,,,,,,
hertiage,heritage,general,,,,,,
hertzs,hertz,general,,,,,,
hesistant,hesitant,general,,,,,,
heterogenous,heterogeneous,general,,,,,,
hieght,height,general,,,,,,
hierachical,hierarchical,general,,,,,,
hierachies,hierarchies,general,,,,,,
hierachy,hierarchy,general,,,,,,
hierarcical,hierarchical,general,,,,,,
hierarcy,hierarchy,general,,,,,,
hieroglph,hieroglyph,general,,,,,,
hieroglphs,hieroglyphs,general,,,,,,
higer,higher,general,,,,,,
higest,highest,general,,,,,,
higway,highway,general,,,,,,
hillarious,hilarious,general,,,,,,
himselv,himself,general,,,,,,
hinderance,hindrance,general,,,,,,
hinderence,hindrance,general,,,,,,
hindrence,hindrance,general,,,,,,
hipopotamus,hippopotamus,general,,,,,,
hismelf,himself,general,,,,,,
histocompatability,histocompatibility,general,,,,,,
historicians,historians,general,,,,,,
hitsingles,hit singles,general,,,,,,
holf,hold,general,,,,,,
holliday,holiday,general,,,,,,
homestate,home state,general,,,,,,
homogeneize,homogenize,general,,,,,,
homogeneized,homogenized,general,,,,,,
honory,honorary,general,,,,,,
horrifing,horrifying,general,,,,,,
hosited,hoisted,general,,,,,,
hospitible,hospitable,general,,,,,,
hounour,honour,general,,,,,,
housr,"hours, house",general,,,,,,
howver,however,general,,,,,,
hsitorians,historians,general,,,,,,
hstory,history,general,,,,,,
hten,"then, hen, the",general,,,,,,
htere,"there, here",general,,,,,,
htey,they,general,,,,,,
htikn,think,general,,,,,,
hting,thing,general,,,,,,
htink,think,general,,,,,,
htis,this,general,,,,,,
humer,"humor, humour",general,,,,,,
humerous,"humorous, humerus",general,,,,,,
huminoid,humanoid,general,,,,,,
humoural,humoral,general,,,,,,
humurous,humorous,general,,,,,,
husban,husband,general,,,,,,
hvae,have,general,,,,,,
hvaing,having,general,,,,,,
hvea,"have, heave",general,,,,,,
hwihc,which,general,,,,,,
hwile,while,general,,,,,,
hwole,whole,general,,,,,,
hydogen,hydrogen,general,,,,,,
hydropile,hydrophile,general,,,,,,
hydropilic,hydrophilic,general,,,,,,
hydropobe,hydrophobe,general,,,,,,
hydropobic,hydrophobic,general,,,,,,
hygeine,hygiene,general,,,,,,
hyjack,hijack,general,,,,,,
hyjacking,hijacking,general,,,,,,
hypocracy,hypocrisy,general,,,,,,
hypocrasy,hypocrisy,general,,,,,,
hypocricy,hypocrisy,general,,,,,,
hypocrit,hypocrite,general,,,,,,
hypocrits,hypocrites,general,,,,,,
iconclastic,iconoclastic,general,,,,,,
idaeidae,idea,general,,,,,,
idaes,ideas,general,,,,,,
idealogies,ideologies,general,,,,,,
idealogy,ideology,general,,,,,,
identicial,identical,general,,,,,,
identifers,identifiers,general,,,,,,
ideosyncratic,idiosyncratic,general,,,,,,
idesa,"ideas, ides",general,,,,,,
idiosyncracy,idiosyncrasy,general,,,,,,
Ihaca,Ithaca,general,,,,,,
illegimacy,illegitimacy,general,,,,,,
illegitmate,illegitimate,general,,,,,,
illess,illness,general,,,,,,
illiegal,illegal,general,,,,,,
illution,illusion,general,,,,,,
ilness,illness,general,,,,,,
ilogical,illogical,general,,,,,,
imagenary,imaginary,general,,,,,,
imagin,imagine,general,,,,,,
imaginery,"imaginary, imagery",general,,,,,,
imanent,"eminent, imminent",general,,,,,,
imcomplete,incomplete,general,,,,,,
imediately,immediately,general,,,,,,
imense,immense,general,,,,,,
imigrant,"emigrant, immigrant",general,,,,,,
imigrated,"emigrated, immigrated",general,,,,,,
imigration,"emigration, immigration",general,,,,,,
iminent,"eminent, imminent, immanent",general,,,,,,
immediatley,immediately,general,,,,,,
immediatly,immediately,general,,,,,,
immidately,immediately,general,,,,,,
immidiately,immediately,general,,,,,,
immitate,imitate,general,,,,,,
immitated,imitated,general,,,,,,
immitating,imitating,general,,,,,,
immitator,imitator,general,,,,,,
immunosupressant,immunosuppressant,general,,,,,,
impecabbly,impeccably,general,,,,,,
impedence,impedance,general,,,,,,
implamenting,implementing,general,,,,,,
impliment,implement,general,,,,,,
implimented,implemented,general,,,,,,
imploys,employs,general,,,,,,
importamt,important,general,,,,,,
impressario,impresario,general,,,,,,
imprioned,imprisoned,general,,,,,,
imprisonned,imprisoned,general,,,,,,
improvision,improvisation,general,,,,,,
improvments,improvements,general,,,,,,
inablility,inability,general,,,,,,
inaccessable,inaccessible,general,,,,,,
inadiquate,inadequate,general,,,,,,
inadquate,inadequate,general,,,,,,
inadvertant,inadvertent,general,,,,,,
inadvertantly,inadvertently,general,,,,,,
inagurated,inaugurated,general,,,,,,
inaguration,inauguration,general,,,,,,
inappropiate,inappropriate,general,,,,,,
inaugures,inaugurates,general,,,,,,
inbalance,imbalance,general,,,,,,
inbalanced,imbalanced,general,,,,,,
inbetween,between,general,,,,,,
incarcirated,incarcerated,general,,,,,,
incidentially,incidentally,general,,,,,,
incidently,incidentally,general,,,,,,
inclreased,increased,general,,,,,,
includ,include,general,,,,,,
includng,including,general,,,,,,
incompatabilities,incompatibilities,general,,,,,,
incompatability,incompatibility,general,,,,,,
incompatable,incompatible,general,,,,,,
incompatablities,incompatibilities,general,,,,,,
incompatablity,incompatibility,general,,,,,,
incompatiblities,incompatibilities,general,,,,,,
incompatiblity,incompatibility,general,,,,,,
incompetance,incompetence,general,,,,,,
incompetant,incompetent,general,,,,,,
incomptable,incompatible,general,,,,,,
incomptetent,incompetent,general,,,,,,
inconsistant,inconsistent,general,,,,,,
incoroporated,incorporated,general,,,,,,
incorperation,incorporation,general,,,,,,
incorportaed,incorporated,general,,,,,,
incorprates,incorporates,general,,,,,,
incorruptable,incorruptible,general,,,,,,
incramentally,incrementally,general,,,,,,
increadible,incredible,general,,,,,,
incredable,incredible,general,,,,,,
inctroduce,introduce,general,,,,,,
inctroduced,introduced,general,,,,,,
incuding,including,general,,,,,,
incunabla,incunabula,general,,,,,,
indefinately,indefinitely,general,,,,,,
indefineable,undefinable,general,,,,,,
indefinitly,indefinitely,general,,,,,,
indentical,identical,general,,,,,,
indepedantly,independently,general,,,,,,
indepedence,independence,general,,,,,,
independance,independence,general,,,,,,
independant,independent,general,,,,,,
independantly,independently,general,,,,,,
independece,independence,general,,,,,,
independendet,independent,general,,,,,,
indespensable,indispensable,general,,,,,,
indespensible,indispensable,general,,,,,,
indictement,indictment,general,,,,,,
indigineous,indigenous,general,,,,,,
indipendence,independence,general,,,,,,
indipendent,independent,general,,,,,,
indipendently,independently,general,,,,,,
indispensible,indispensable,general,,,,,,
indisputible,indisputable,general,,,,,,
indisputibly,indisputably,general,,,,,,
indite,indict,general,,,,,,
individualy,individually,general,,,,,,
indpendent,independent,general,,,,,,
indpendently,independently,general,,,,,,
indulgue,indulge,general,,,,,,
indutrial,industrial,general,,,,,,
indviduals,individuals,general,,,,,,
inefficienty,inefficiently,general,,,,,,
inevatible,inevitable,general,,,,,,
inevitible,inevitable,general,,,,,,
inevititably,inevitably,general,,,,,,
infalability,infallibility,general,,,,,,
infallable,infallible,general,,,,,,
infectuous,infectious,general,,,,,,
infered,inferred,general,,,,,,
infilitrate,infiltrate,general,,,,,,
infilitrated,infiltrated,general,,,,,,
infilitration,infiltration,general,,,,,,
infinit,infinite,general,,,,,,
inflamation,inflammation,general,,,,,,
influencial,influential,general,,,,,,
influented,influenced,general,,,,,,
infomation,information,general,,,,,,
informtion,information,general,,,,,,
infrantryman,infantryman,general,,,,,,
infrigement,infringement,general,,,,,,
ingenius,ingenious,general,,,,,,
ingreediants,ingredients,general,,,,,,
inhabitans,inhabitants,general,,,,,,
inherantly,inherently,general,,,,,,
inheritage,"heritage, inheritance",general,,,,,,
inheritence,inheritance,general,,,,,,
inital,initial,general,,,,,,
initally,initially,general,,,,,,
initation,initiation,general,,,,,,
initiaitive,initiative,general,,,,,,
inlcuding,including,general,,,,,,
inmigrant,immigrant,general,,,,,,
inmigrants,immigrants,general,,,,,,
innoculated,inoculated,general,,,,,,
inocence,innocence,general,,,,,,
inofficial,unofficial,general,,,,,,
inot,into,general,,,,,,
inpeach,impeach,general,,,,,,
inpending,impending,general,,,,,,
inpenetrable,impenetrable,general,,,,,,
inpolite,impolite,general,,,,,,
inprisonment,imprisonment,general,,,,,,
inproving,improving,general,,,,,,
insectiverous,insectivorous,general,,,,,,
insensative,insensitive,general,,,,,,
inseperable,inseparable,general,,,,,,
insistance,insistence,general,,,,,,
insitution,institution,general,,,,,,
insitutions,institutions,general,,,,,,
inspite,"in spite, inspire",general,,,,,,
instade,instead,general,,,,,,
instatance,instance,general,,,,,,
institue,institute,general,,,,,,
instuction,instruction,general,,,,,,
instuments,instruments,general,,,,,,
instutionalized,institutionalized,general,,,,,,
instutions,intuitions,general,,,,,,
insurence,insurance,general,,,,,,
intelectual,intellectual,general,,,,,,
inteligence,intelligence,general,,,,,,
inteligent,intelligent,general,,,,,,
intenational,international,general,,,,,,
intented,"intended, indented",general,,,,,,
intepretation,interpretation,general,,,,,,
intepretator,interpretor,general,,,,,,
interational,international,general,,,,,,
interbread,"interbreed, interbred",general,,,,,,
interchangable,interchangeable,general,,,,,,
interchangably,interchangeably,general,,,,,,
intercontinential,intercontinental,general,,,,,,
intercontinetal,intercontinental,general,,,,,,
intered,"interred, interned",general,,,,,,
interelated,interrelated,general,,,,,,
interferance,interference,general,,,,,,
interfereing,interfering,general,,,,,,
intergrated,integrated,general,,,,,,
intergration,integration,general,,,,,,
interm,interim,general,,,,,,
internation,international,general,,,,,,
interpet,interpret,general,,,,,,
interrim,interim,general,,,,,,
interrugum,interregnum,general,,,,,,
intertaining,entertaining,general,,,,,,
interupt,interrupt,general,,,,,,
intervines,intervenes,general,,,,,,
intevene,intervene,general,,,,,,
intial,initial,general,,,,,,
intially,initially,general,,,,,,
intrduced,introduced,general,,,,,,
intrest,interest,general,,,,,,
introdued,introduced,general,,,,,,
intruduced,introduced,general,,,,,,
intrument,instrument,general,,,,,,
intrumental,instrumental,general,,,,,,
intruments,instruments,general,,,,,,
intrusted,entrusted,general,,,,,,
intutive,intuitive,general,,,,,,
intutively,intuitively,general,,,,,,
inudstry,industry,general,,,,,,
inumerable,"enumerable, innumerable",general,,,,,,
inventer,inventor,general,,,,,,
invertibrates,invertebrates,general,,,,,,
investingate,investigate,general,,,,,,
involvment,involvement,general,,,,,,
irelevent,irrelevant,general,,,,,,
iresistable,irresistible,general,,,,,,
iresistably,irresistibly,general,,,,,,
iresistible,irresistible,general,,,,,,
iresistibly,irresistibly,general,,,,,,
iritable,irritable,general,,,,,,
iritated,irritated,general,,,,,,
ironicly,ironically,general,,,,,,
irregardless,regardless,general,,,,,,
irrelevent,irrelevant,general,,,,,,
irreplacable,irreplaceable,general,,,,,,
irresistable,irresistible,general,,,,,,
irresistably,irresistibly,general,,,,,,
isnt,isn't,general,,,,,,
Israelies,Israelis,general,,,,,,
issueing,issuing,general,,,,,,
itnroduced,introduced,general,,,,,,
iunior,junior,general,,,,,,
iwll,will,general,,,,,,
iwth,with,general,,,,,,
Janurary,January,general,,,,,,
Januray,January,general,,,,,,
Japanes,Japanese,general,,,,,,
jaques,jacques,general,,,,,,
jeapardy,jeopardy,general,,,,,,
jewllery,jewellery,general,,,,,,
Johanine,Johannine,general,,,,,,
jorunal,journal,general,,,,,,
Jospeh,Joseph,general,,,,,,
jouney,journey,general,,,,,,
journied,journeyed,general,,,,,,
journies,journeys,general,,,,,,
jstu,just,general,,,,,,
jsut,just,general,,,,,,
Juadaism,Judaism,general,,,,,,
Juadism,Judaism,general,,,,,,
judical,judicial,general,,,,,,
judisuary,judiciary,general,,,,,,
juducial,judicial,general,,,,,,
juristiction,jurisdiction,general,,,,,,
juristictions,jurisdictions,general,,,,,,
kindergarden,kindergarten,general,,,,,,
klenex,kleenex,general,,,,,,
knifes,knives,general,,,,,,
knive,knife,general,,,,,,
knowlege,knowledge,general,,,,,,
knowlegeable,knowledgeable,general,,,,,,
knwo,know,general,,,,,,
knwos,knows,general,,,,,,
konw,know,general,,,,,,
konws,knows,general,,,,,,
kwno,know,general,,,,,,
