ENVO_01000021,obsolete mangrove biome,Additional,,,,,,,,,,,
ENVO_01000022,marine salt marsh biome,Additional,,,,,,,,,,,
ENVO_01000023,marine pelagic biome,Additional,,,,,,,,,,,
ENVO_01000024,marine benthic biome,Additional,,,,,,,,,,,
ENVO_01000025,marine neritic benthic zone biome,Additional,,,,,,,,,,,
ENVO_01000026,marine bathyal zone biome,Additional,,,,,,,,,,,
ENVO_01000027,marine abyssal zone biome,Additional,,,,,,,,,,,
ENVO_01000028,marine hadal zone biome,Additional,,,,,,,,,,,
ENVO_01000029,marine reef biome,Additional,,,,,,,,,,,
ENVO_01000030,marine hydrothermal vent biome,Additional,,,,,,,,,,,
ENVO_01000031,obsolete marine feature,Additional,,,,,,,,,,,
ENVO_01000032,neritic pelagic zone biome,Additional,,,,,,,,,,,
ENVO_01000033,oceanic pelagic zone biome,Additional,,,,,,,,,,,
ENVO_01000034,oceanic sea surface microlayer biome,Additional,,,,,,,,,,,
ENVO_01000035,oceanic epipelagic zone biome,Additional,,,,,,,,,,,
ENVO_01000036,oceanic mesopelagic zone biome,Additional,,,,,,,,,,,
ENVO_01000037,oceanic bathypelagic zone biome,Additional,,,,,,,,,,,
ENVO_01000038,oceanic abyssopelagic zone biome,Additional,,,,,,,,,,,
ENVO_01000039,oceanic hadal pelagic zone biome,Additional,,,,,,,,,,,
ENVO_01000040,oceanic benthopelagic zone biome,Additional,,,,,,,,,,,
ENVO_01000041,neritic sea surface microlayer biome,Additional,,,,,,,,,,,
ENVO_01000042,neritic epipelagic zone biome,Additional,,,,,,,,,,,
ENVO_01000043,neritic mesopelagic zone biome,Additional,,,,,,,,,,,
ENVO_01000045,epeiric sea biome,Additional,,,,,,,,,,,
ENVO_01000046,marginal sea biome,Additional,,,,,,,,,,,
ENVO_01000047,mediterranean sea biome,Additional,,,,,,,,,,,
ENVO_01000049,marine coral reef biome,Additional,,,,,,,,,,,
ENVO_01000050,marine subtidal rocky reef biome,Additional,,,,,,,,,,,
ENVO_01000051,marine black smoker biome,Additional,,,,,,,,,,,
ENVO_01000052,marine white smoker biome,Additional,,,,,,,,,,,
ENVO_01000053,marine ultramafic hydrothermal vent biome,Additional,,,,,,,,,,,
ENVO_01000054,marine basaltic hydrothermal vent biome,Additional,,,,,,,,,,,
ENVO_01000055,obsolete marine bulk water,Additional,,,,,,,,,,,
ENVO_01000056,obsolete estuarine bulk water,Additional,,,,,,,,,,,
ENVO_01000057,marine algal bloom,Additional,,,,,,,,,,,
ENVO_01000058,kelp forest,Additional,,,,,,,,,,,
ENVO_01000059,sea grass bed,Additional,,,,,,,,,,,
ENVO_01000060,particulate matter,Additional,,,,,,,,,,,
ENVO_01000061,marine wind mixed layer,Additional,,,,,,,,,,,
ENVO_01000062,marine benthic storm,Additional,,,,,,,,,,,
ENVO_01000063,planktonic material,Additional,,,,,,,,,,,
ENVO_01000064,marine downwelling,Additional,,,,,,,,,,,
ENVO_01000065,marine oxygen minimum zone,Additional,,,,,,,,,,,
ENVO_01000066,marine anoxic zone,Additional,,,,,,,,,,,
ENVO_01000067,marine current,Additional,,,,,,,,,,,
ENVO_01000068,marine streamer,Additional,,,,,,,,,,,
ENVO_01000069,mesoscale marine eddy,Additional,,,,,,,,,,,
ENVO_01000070,terrigenous sediment,Additional,,,,,,,,,,,
ENVO_01000071,oceanic front,Additional,,,,,,,,,,,
ENVO_01000072,marine Taylor column,Additional,,,,,,,,,,,
ENVO_01000073,marine oligotrophic desert,Additional,,,,,,,,,,,
ENVO_01000074,oceanic gyre,Additional,,,,,,,,,,,
ENVO_01000075,marine thermocline,Additional,,,,,,,,,,,
ENVO_01000076,marine chemocline,Additional,,,,,,,,,,,
ENVO_01000077,marine pycnocline,Additional,,,,,,,,,,,
ENVO_01000078,marine nutricline,Additional,,,,,,,,,,,
ENVO_01000079,marine lysocline,Additional,,,,,,,,,,,
ENVO_01000080,pelagic isothermal surface,Additional,,,,,,,,,,,
ENVO_01000081,pelagic isohaline surface,Additional,,,,,,,,,,,
ENVO_01000082,biogenous sediment,Additional,,,,,,,,,,,
ENVO_01000083,pelagic isopycnal surface,Additional,,,,,,,,,,,
ENVO_01000084,estuarine front,Additional,,,,,,,,,,,
ENVO_01000085,plume front,Additional,,,,,,,,,,,
ENVO_01000086,coastal buoyancy current front,Additional,,,,,,,,,,,
ENVO_01000087,tidal mixing front,Additional,,,,,,,,,,,
ENVO_01000088,mid-shelf fronts,Additional,,,,,,,,,,,
ENVO_01000089,shelf-slope/shelf-break front,Additional,,,,,,,,,,,
ENVO_01000090,coastal upwelling front,Additional,,,,,,,,,,,
ENVO_01000091,topographic upwelling front,Additional,,,,,,,,,,,
ENVO_01000092,equatorial upwelling front,Additional,,,,,,,,,,,
ENVO_01000093,boundary current front,Additional,,,,,,,,,,,
ENVO_01000094,subtropical convergence front,Additional,,,,,,,,,,,
ENVO_01000095,marginal ice zone front,Additional,,,,,,,,,,,
ENVO_01000096,water mass front,Additional,,,,,,,,,,,
ENVO_01000097,surface convergence,Additional,,,,,,,,,,,
ENVO_01000098,deep ocean current,Additional,,,,,,,,,,,
ENVO_01000099,marine surface current,Additional,,,,,,,,,,,
ENVO_01000100,along-front current,Additional,,,,,,,,,,,
ENVO_01000101,warm surface current,Additional,,,,,,,,,,,
ENVO_01000102,cold surface current,Additional,,,,,,,,,,,
ENVO_01000103,western boundary current,Additional,,,,,,,,,,,
ENVO_01000104,eastern boundary current,Additional,,,,,,,,,,,
ENVO_01000105,marine benthic feature,Additional,,,,,,,,,,,
ENVO_01000106,permanent marine thermocline,Additional,,,,,,,,,,,
ENVO_01000107,seasonal marine thermocline,Additional,,,,,,,,,,,
ENVO_01000108,marine cold-water sphere,Additional,,,,,,,,,,,
ENVO_01000109,marine warm-water sphere,Additional,,,,,,,,,,,
ENVO_01000110,hydrogenous sediment,Additional,,,,,,,,,,,
ENVO_01000111,cosmogenous sediment,Additional,,,,,,,,,,,
ENVO_01000112,polymetallic nodule,Additional,,,,,,,,,,,
ENVO_01000113,suspended sediment,Additional,,,,,,,,,,,
ENVO_01000114,boulder sediment,Additional,,,,,,,,,,,
ENVO_01000115,cobble sediment,Additional,,,,,,,,,,,
ENVO_01000116,pebble sediment,Additional,,,,,,,,,,,
ENVO_01000117,granular sediment,Additional,,,,,,,,,,,
ENVO_01000118,sandy sediment,Additional,,,,,,,,,,,
ENVO_01000119,silty sediment,Additional,,,,,,,,,,,
ENVO_01000120,clay sediment,Additional,,,,,,,,,,,
ENVO_01000121,colloidal sediment,Additional,,,,,,,,,,,
ENVO_01000122,marine hydrothermal vent,Additional,,,,,,,,,,,
ENVO_01000123,marine sponge reef biome,Additional,,,,,,,,,,,
ENVO_01000124,marine supra-littoral zone,Additional,,,,,,,,,,,
ENVO_01000125,marine littoral zone,Additional,,,,,,,,,,,
ENVO_01000126,marine sub-littoral zone,Additional,,,,,,,,,,,
ENVO_01000127,marine cold seep biome,Additional,,,,,,,,,,,
ENVO_01000128,dilution basin mediterranean sea biome,Additional,,,,,,,,,,,
ENVO_01000129,marine hydrothermal vent chimney,Additional,,,,,,,,,,,
ENVO_01000130,marine hydrothermal plume,Additional,,,,,,,,,,,
ENVO_01000131,mesophilic sediment,Additional,,,,,,,,,,,
ENVO_01000132,thermophilic sediment,Additional,,,,,,,,,,,
ENVO_01000133,hyperthermophilic sediment,Additional,,,,,,,,,,,
ENVO_01000134,hydrothermal fluid,Additional,,,,,,,,,,,
ENVO_01000135,nitrate-reducing sediment,Additional,,,,,,,,,,,
ENVO_01000136,drop stone,Additional,,,,,,,,,,,
ENVO_01000137,organic matter fall,Additional,,,,,,,,,,,
ENVO_01000138,plant matter fall,Additional,,,,,,,,,,,
ENVO_01000139,animal carcass fall,Additional,,,,,,,,,,,
ENVO_01000140,whale fall,Additional,,,,,,,,,,,
ENVO_01000141,seal fall,Additional,,,,,,,,,,,
ENVO_01000142,wood fall,Additional,,,,,,,,,,,
ENVO_01000143,marine reef,Additional,,,,,,,,,,,
ENVO_01000144,marine coral reef flat zone,Additional,,,,,,,,,,,
ENVO_01000145,marine coral reef back reef,Additional,,,,,,,,,,,
ENVO_01000146,marine coral reef crest,Additional,,,,,,,,,,,
ENVO_01000147,marine coral reef fore reef,Additional,,,,,,,,,,,
ENVO_01000148,marine coral reef buttress zone,Additional,,,,,,,,,,,
ENVO_01000149,marine coral reef deep fore reef,Additional,,,,,,,,,,,
ENVO_01000150,marine subtidal rocky reef,Additional,,,,,,,,,,,
ENVO_01000151,manganese-reducing sediment,Additional,,,,,,,,,,,
ENVO_01000152,iron-reducing sediment,Additional,,,,,,,,,,,
ENVO_01000153,sulphate-reducing sediment,Additional,,,,,,,,,,,
ENVO_01000154,carbon dioxide-reducing sediment,Additional,,,,,,,,,,,
ENVO_01000156,biofilm material,Additional,,,,,,,,,,,
ENVO_01000157,microbial mat material,Additional,,,,,,,,,,,
ENVO_01000158,marine snow,Additional,,,,,,,,,,,
ENVO_01000159,organic feature,Additional,,,,,,,,,,,
ENVO_01000160,marine pockmark,Additional,,,,,,,,,,,
ENVO_01000161,marine sponge reef,Additional,,,,,,,,,,,
ENVO_01000162,organ,Additional,,,,,,,,,,,
ENVO_01000163,photophore,Additional,,,,,,,,,,,
ENVO_01000164,root nodule,Additional,,,,,,,,,,,
ENVO_01000165,trophosome,Additional,,,,,,,,,,,
ENVO_01000166,mycetome,Additional,,,,,,,,,,,
ENVO_01000167,determinate root nodule,Additional,,,,,,,,,,,
ENVO_01000168,indeterminate root nodule,Additional,,,,,,,,,,,
ENVO_01000169,indeterminate root nodule active meristem,Additional,,,,,,,,,,,
ENVO_01000170,indeterminate root nodule infection zone,Additional,,,,,,,,,,,
ENVO_01000171,indeterminate root nodule nitrogen fixation zone,Additional,,,,,,,,,,,
ENVO_01000172,indeterminate root nodule senescent zone,Additional,,,,,,,,,,,
ENVO_01000173,anoxic water,Additional,,,,,,,,,,,
ENVO_01000178,savanna biome,Additional,,,,,,,,,,,
ENVO_01000182,temperate desert biome,Additional,,,,,,,,,,,
ENVO_01000183,tropical desert biome,Additional,,,,,,,,,,,
ENVO_01000184,subtropical desert biome,Additional,,,,,,,,,,,
ENVO_01000185,montane desert biome,Additional,,,,,,,,,,,
ENVO_01000186,polar desert biome,Additional,,,,,,,,,,,
ENVO_01000187,subtropical savanna biome,Additional,,,,,,,,,,,
ENVO_01000188,tropical savanna biome,Additional,,,,,,,,,,,
ENVO_01000189,temperate savanna biome,Additional,,,,,,,,,,,
ENVO_01000190,flooded savanna biome,Additional,,,,,,,,,,,
ENVO_01000191,subtropical grassland biome,Additional,,,,,,,,,,,
ENVO_01000192,tropical grassland biome,Additional,,,,,,,,,,,
ENVO_01000193,temperate grassland biome,Additional,,,,,,,,,,,
ENVO_01000194,montane grassland biome,Additional,,,,,,,,,,,
ENVO_01000195,flooded grassland biome,Additional,,,,,,,,,,,
ENVO_01000196,coniferous forest biome,Additional,,,,,,,,,,,
ENVO_01000197,broadleaf forest biome,Additional,,,,,,,,,,,
ENVO_01000198,mixed forest biome,Additional,,,,,,,,,,,
ENVO_01000199,mediterranean forest biome,Additional,,,,,,,,,,,
ENVO_01000200,tropical broadleaf forest biome,Additional,,,,,,,,,,,
ENVO_01000201,subtropical broadleaf forest biome,Additional,,,,,,,,,,,
ENVO_01000202,temperate broadleaf forest biome,Additional,,,,,,,,,,,
ENVO_01000203,environmental condition,Additional,,,,,,,,,,,
ENVO_01000204,tropical,Additional,,,,,,,,,,,
ENVO_01000205,subtropical,Additional,,,,,,,,,,,
ENVO_01000206,temperate,Additional,,,,,,,,,,,
ENVO_01000207,mediterranean,Additional,,,,,,,,,,,
ENVO_01000208,mediterranean woodland biome,Additional,,,,,,,,,,,
ENVO_01000209,subtropical coniferous forest biome,Additional,,,,,,,,,,,
ENVO_01000210,tropical coniferous forest biome,Additional,,,,,,,,,,,
ENVO_01000211,temperate coniferous forest biome,Additional,,,,,,,,,,,
ENVO_01000212,temperate mixed forest biome,Additional,,,,,,,,,,,
ENVO_01000213,subtropical shrubland biome,Additional,,,,,,,,,,,
ENVO_01000214,tropical shrubland biome,Additional,,,,,,,,,,,
ENVO_01000215,temperate shrubland biome,Additional,,,,,,,,,,,
ENVO_01000216,montane shrubland biome,Additional,,,,,,,,,,,
ENVO_01000217,mediterranean shrubland biome,Additional,,,,,,,,,,,
ENVO_01000218,xeric shrubland biome,Additional,,,,,,,,,,,
ENVO_01000220,tropical woodland biome,Additional,,,,,,,,,,,
ENVO_01000221,temperate woodland biome,Additional,,,,,,,,,,,
ENVO_01000222,subtropical woodland biome,Additional,,,,,,,,,,,
ENVO_01000223,montane savanna biome,Additional,,,,,,,,,,,
ENVO_01000224,mediterranean grassland biome,Additional,,,,,,,,,,,
ENVO_01000225,subtropical dry broadleaf forest biome,Additional,,,,,,,,,,,
ENVO_01000226,subtropical moist broadleaf forest biome,Additional,,,,,,,,,,,
ENVO_01000227,tropical dry broadleaf forest biome,Additional,,,,,,,,,,,
ENVO_01000228,tropical moist broadleaf forest biome,Additional,,,,,,,,,,,
ENVO_01000229,mediterranean savanna biome,Additional,,,,,,,,,,,
ENVO_01000230,arid,Additional,,,,,,,,,,,
ENVO_01000231,lava,Additional,,,,,,,,,,,
ENVO_01000232,felsic lava,Additional,,,,,,,,,,,
ENVO_01000233,intermediate lava,Additional,,,,,,,,,,,
ENVO_01000234,mafic lava,Additional,,,,,,,,,,,
ENVO_01000235,ultramafic lava,Additional,,,,,,,,,,,
ENVO_01000236,basalt,Additional,,,,,,,,,,,
ENVO_01000237,coastal scrubland,Additional,,,,,,,,,,,
ENVO_01000238,polar,Additional,,,,,,,,,,,
ENVO_01000239,oak woodland,Additional,,,,,,,,,,,
ENVO_01000240,conifer woodland,Additional,,,,,,,,,,,
ENVO_01000241,juniper woodland,Additional,,,,,,,,,,,
ENVO_01000242,desert scrubland,Additional,,,,,,,,,,,
ENVO_01000243,boulder,Additional,,,,,,,,,,,
ENVO_01000244,pinyon juniper woodland,Additional,,,,,,,,,,,
ENVO_01000249,urban biome,Additional,,,,,,,,,,,
ENVO_01000250,subpolar coniferous forest biome,Additional,,,,,,,,,,,
ENVO_01000251,subpolar,Additional,,,,,,,,,,,
ENVO_01000255,mineral deposit,Additional,,,,,,,,,,,
ENVO_01000256,mineral material,Additional,,,,,,,,,,,
ENVO_01000257,white smoker,Additional,,,,,,,,,,,
ENVO_01000258,cline,Additional,,,,,,,,,,,
ENVO_01000259,pycnocline,Additional,,,,,,,,,,,
ENVO_01000260,nutricline,Additional,,,,,,,,,,,
ENVO_01000261,lysocline,Additional,,,,,,,,,,,
ENVO_01000262,seep,Additional,,,,,,,,,,,
ENVO_01000263,cold seep,Additional,,,,,,,,,,,
ENVO_01000264,obsolete vapour,Additional,,,,,,,,,,,
ENVO_01000265,hydrothermal seep,Additional,,,,,,,,,,,
ENVO_01000266,water vapour,Additional,,,,,,,,,,,
ENVO_01000267,atmosphere,Additional,,,,,,,,,,,
ENVO_01000268,atmospheric water vapour,Additional,,,,,,,,,,,
ENVO_01000269,siltstone,Additional,,,,,,,,,,,
ENVO_01000270,claystone,Additional,,,,,,,,,,,
ENVO_01000271,clastic sedimentary rock,Additional,,,,,,,,,,,
ENVO_01000272,mudstone,Additional,,,,,,,,,,,
ENVO_01000273,lime mudstone,Additional,,,,,,,,,,,
ENVO_01000274,slate,Additional,,,,,,,,,,,
ENVO_01000275,structural basin,Additional,,,,,,,,,,,
ENVO_01000276,ecoregion,Additional,,,,,,,,,,,
ENVO_01000277,water ice,Additional,,,,,,,,,,,
ENVO_01000278,pingo scar,Additional,,,,,,,,,,,
ENVO_01000279,ice lens,Additional,,,,,,,,,,,
ENVO_01000280,ecozone,Additional,,,,,,,,,,,
ENVO_01000282,sedimentary stratum,Additional,,,,,,,,,,,
ENVO_01000283,lake layer,Additional,,,,,,,,,,,
ENVO_01000284,amictic lake,Additional,,,,,,,,,,,
ENVO_01000285,holomictic lake,Additional,,,,,,,,,,,
ENVO_01000286,dimictic lake,Additional,,,,,,,,,,,
ENVO_01000287,polymictic lake,Additional,,,,,,,,,,,
ENVO_01000288,monomictic lake,Additional,,,,,,,,,,,
ENVO_01000289,cold monomictic lake,Additional,,,,,,,,,,,
ENVO_01000290,warm monomictic lake,Additional,,,,,,,,,,,
ENVO_01000291,cold polymictic lake,Additional,,,,,,,,,,,
ENVO_01000292,warm polymictic lake,Additional,,,,,,,,,,,
ENVO_01000293,ice mass,Additional,,,,,,,,,,,
ENVO_01000294,crevice,Additional,,,,,,,,,,,
ENVO_01000295,marine layer,Additional,,,,,,,,,,,
ENVO_01000296,dry lake bed,Additional,,,,,,,,,,,
ENVO_01000297,freshwater river,Additional,,,,,,,,,,,
ENVO_01000298,continental margin,Additional,,,,,,,,,,,
ENVO_01000299,Taylor column,Additional,,,,,,,,,,,
ENVO_01000300,atmospheric Taylor column,Additional,,,,,,,,,,,
ENVO_01000301,estuarine water,Additional,,,,,,,,,,,
ENVO_01000302,outcrop,Additional,,,,,,,,,,,
ENVO_01000303,endolithic environment,Additional,,,,,,,,,,,
ENVO_01000304,high pressure environment,Additional,,,,,,,,,,,
ENVO_01000305,high temperature environment,Additional,,,,,,,,,,,
ENVO_01000306,freshwater environment,Additional,,,,,,,,,,,
ENVO_01000307,saline water environment,Additional,,,,,,,,,,,
ENVO_01000308,extraterrestrial environment,Additional,,,,,,,,,,,
ENVO_01000309,cold environment,Additional,,,,,,,,,,,
ENVO_01000310,haline environment,Additional,,,,,,,,,,,
ENVO_01000311,cultivated environment,Additional,,,,,,,,,,,
ENVO_01000312,culturing environment,Additional,,,,,,,,,,,
ENVO_01000313,anthropogenic environment,Additional,,,,,,,,,,,
ENVO_01000314,high osmolarity environment,Additional,,,,,,,,,,,
ENVO_01000315,acidic environment,Additional,,,,,,,,,,,
ENVO_01000316,alkaline environment,Additional,,,,,,,,,,,
ENVO_01000317,aquatic environment,Additional,,,,,,,,,,,
ENVO_01000318,extreme high temperature environment,Additional,,,,,,,,,,,
ENVO_01000319,rocky slope,Additional,,,,,,,,,,,
ENVO_01000320,marine environment,Additional,,,,,,,,,,,
ENVO_01000321,sea water environment,Additional,,,,,,,,,,,
ENVO_01000322,brackish water environment,Additional,,,,,,,,,,,
ENVO_01000323,atmospheric boundary layer,Additional,,,,,,,,,,,
ENVO_01000324,planetary surface,Additional,,,,,,,,,,,
ENVO_01000325,aquatic layer,Additional,,,,,,,,,,,
ENVO_01000326,deep chlorophyll maximum layer,Additional,,,,,,,,,,,
ENVO_01000327,strand swamp,Additional,,,,,,,,,,,
ENVO_01000328,dome swamp,Additional,,,,,,,,,,,
ENVO_01000329,cypress dome,Additional,,,,,,,,,,,
ENVO_01000330,cypress strand swamp,Additional,,,,,,,,,,,
ENVO_01000331,cypress swamp,Additional,,,,,,,,,,,
ENVO_01000332,gravelly slope,Additional,,,,,,,,,,,
ENVO_01000333,hillside,Additional,,,,,,,,,,,
ENVO_01000334,talus slope,Additional,,,,,,,,,,,
ENVO_01000335,understory,Additional,,,,,,,,,,,
ENVO_01000336,shrub layer,Additional,,,,,,,,,,,
ENVO_01000337,herb and fern layer,Additional,,,,,,,,,,,
ENVO_01000338,litter layer,Additional,,,,,,,,,,,
ENVO_01000339,polar biome,Additional,,,,,,,,,,,
ENVO_01000340,alpine,Additional,,,,,,,,,,,
ENVO_01000341,subalpline,Additional,,,,,,,,,,,
ENVO_01000342,montane,Additional,,,,,,,,,,,
ENVO_01000343,altitudinal condition,Additional,,,,,,,,,,,
ENVO_01000344,nival,Additional,,,,,,,,,,,
ENVO_01000345,upper montane,Additional,,,,,,,,,,,
ENVO_01000346,lower montane,Additional,,,,,,,,,,,
ENVO_01000347,montane conifer woodland,Additional,,,,,,,,,,,
ENVO_01000349,root matter,Additional,,,,,,,,,,,
ENVO_01000350,autoclaved sand,Additional,,,,,,,,,,,
ENVO_01000351,obsolete marine mesoscale eddy,Additional,,,,,,,,,,,
ENVO_01000353,marine mesoscale eddy field,Additional,,,,,,,,,,,
ENVO_01000354,ice cap climatic condition,Additional,,,,,,,,,,,
ENVO_01000355,vegetation layer,Additional,,,,,,,,,,,
ENVO_01000356,granite,Additional,,,,,,,,,,,
ENVO_01000357,alkaline water,Additional,,,,,,,,,,,
ENVO_01000358,acidic water,Additional,,,,,,,,,,,
ENVO_01000359,limestone cave,Additional,,,,,,,,,,,
ENVO_01000360,solutional cave,Additional,,,,,,,,,,,
ENVO_01000361,primary cave,Additional,,,,,,,,,,,
ENVO_01000362,inflationary cave,Additional,,,,,,,,,,,
ENVO_01000363,erosional cave,Additional,,,,,,,,,,,
ENVO_01000364,glacier cave,Additional,,,,,,,,,,,
ENVO_01000365,ice cave,Additional,,,,,,,,,,,
ENVO_01000366,talus cave,Additional,,,,,,,,,,,
ENVO_01000367,anchialine cave,Additional,,,,,,,,,,,
ENVO_01000368,anchialine pool,Additional,,,,,,,,,,,
ENVO_01000369,vadose cave,Additional,,,,,,,,,,,
ENVO_01000370,tundra climatic condition,Additional,,,,,,,,,,,
ENVO_01000371,agricultural waste material,Additional,,,,,,,,,,,
ENVO_01000372,household waste material,Additional,,,,,,,,,,,
ENVO_01000373,biological waste material,Additional,,,,,,,,,,,
ENVO_01000374,dry woodland,Additional,,,,,,,,,,,
ENVO_01000375,tropical marine condition,Additional,,,,,,,,,,,
ENVO_01000376,tropical marine semi-evergreen forest,Additional,,,,,,,,,,,
ENVO_01000377,humid subtropical,Additional,,,,,,,,,,,
ENVO_01000378,arid subtropical,Additional,,,,,,,,,,,
ENVO_01000379,highland subtropical,Additional,,,,,,,,,,,
ENVO_01000380,oceanic temperate,Additional,,,,,,,,,,,
ENVO_01000381,continental temperate,Additional,,,,,,,,,,,
ENVO_01000382,cold desert,Additional,,,,,,,,,,,
ENVO_01000383,temperate evergreen needleleaf forest,Additional,,,,,,,,,,,
ENVO_01000384,tropical lowland evergreen broadleaf rain forest,Additional,,,,,,,,,,,
ENVO_01000385,temperate deciduous broadleaf forest,Additional,,,,,,,,,,,
ENVO_01000386,temperate deciduous needleleaf forest,Additional,,,,,,,,,,,
ENVO_01000387,tropical deciduous broadleaf forest,Additional,,,,,,,,,,,
ENVO_01000388,tropical semi-deciduous broadleaf forest,Additional,,,,,,,,,,,
ENVO_01000389,temperate mixed broadleaf forest,Additional,,,,,,,,,,,
ENVO_01000390,temperate mixed needleleaf forest,Additional,,,,,,,,,,,
ENVO_01000391,tropical semi-evergreen moist broadleaf forest,Additional,,,,,,,,,,,
ENVO_01000392,tropical upper montane forest,Additional,,,,,,,,,,,
ENVO_01000393,tropical lower montane forest,Additional,,,,,,,,,,,
ENVO_01000394,tropical freshwater swamp forest,Additional,,,,,,,,,,,
ENVO_01000395,temperate sclerophyllous dry forest,Additional,,,,,,,,,,,
ENVO_01000396,tropical sclerophyllous dry forest,Additional,,,,,,,,,,,
ENVO_01000397,temperate broadleaf evergreen forest,Additional,,,,,,,,,,,
ENVO_01000398,temperate freshwater swamp forest,Additional,,,,,,,,,,,
ENVO_01000399,tropical needleleaf forest,Additional,,,,,,,,,,,
ENVO_01000400,tropical thorn forest,Additional,,,,,,,,,,,
ENVO_01000401,tropical mixed needleleaf forest,Additional,,,,,,,,,,,
ENVO_01000402,tropical mixed broadleaf forest,Additional,,,,,,,,,,,
ENVO_01000403,tropical mangrove,Additional,,,,,,,,,,,
ENVO_01000404,plastic,Additional,,,,,,,,,,,
ENVO_01000405,respirable suspended particulate matter,Additional,,,,,,,,,,,
ENVO_01000406,snow,Additional,,,,,,,,,,,
ENVO_01000407,littoral zone,Additional,,,,,,,,,,,
ENVO_01000409,freshwater littoral zone,Additional,,,,,,,,,,,
ENVO_01000410,marine eulittoral zone,Additional,,,,,,,,,,,
ENVO_01000411,infralittoral zone,Additional,,,,,,,,,,,
ENVO_01000412,circalittoral zone,Additional,,,,,,,,,,,
ENVO_01000413,old plant,Additional,,,,,,,,,,,
ENVO_01000414,young plant,Additional,,,,,,,,,,,
ENVO_01000415,fine respirable suspended particulate matter,Additional,,,,,,,,,,,
ENVO_01000416,ultrafine respirable suspended particulate matter,Additional,,,,,,,,,,,
ENVO_01000419,domestic garden,Additional,,,,,,,,,,,
ENVO_01000420,building part,Additional,,,,,,,,,,,
ENVO_01000421,indoor kitchen,Additional,,,,,,,,,,,
ENVO_01000422,bathroom,Additional,,,,,,,,,,,
ENVO_01000423,living room,Additional,,,,,,,,,,,
ENVO_01000424,patio,Additional,,,,,,,,,,,
ENVO_01000425,indoor toilet,Additional,,,,,,,,,,,
ENVO_01000426,room,Additional,,,,,,,,,,,
ENVO_01000427,carbon nanotube enriched soil,Additional,,,,,,,,,,,
ENVO_01000428,rocky shore,Additional,,,,,,,,,,,
ENVO_01000429,burrow,Additional,,,,,,,,,,,
ENVO_01000430,broadleaf forest,Additional,,,,,,,,,,,
ENVO_01000431,mixed forest,Additional,,,,,,,,,,,
ENVO_01000432,swamp forest,Additional,,,,,,,,,,,
ENVO_01000433,needleleaf forest,Additional,,,,,,,,,,,
ENVO_01000434,sclerophyllous forest,Additional,,,,,,,,,,,
ENVO_01000435,montane forest,Additional,,,,,,,,,,,
ENVO_01000436,waterborne particulate matter,Additional,,,,,,,,,,,
ENVO_01000437,lava field,Additional,,,,,,,,,,,
ENVO_01000438,lava flow,Additional,,,,,,,,,,,
ENVO_01000439,andesitic volcano,Additional,,,,,,,,,,,
ENVO_01000440,dacitic volcano,Additional,,,,,,,,,,,
ENVO_01000441,andesite,Additional,,,,,,,,,,,
ENVO_01000442,dacite,Additional,,,,,,,,,,,
ENVO_01000443,salt mass,Additional,,,,,,,,,,,
ENVO_01000444,dacitic lava,Additional,,,,,,,,,,,
ENVO_01000445,disturbed area,Additional,,,,,,,,,,,
ENVO_01000446,ravine,Additional,,,,,,,,,,,
ENVO_01000447,roadside,Additional,,,,,,,,,,,
ENVO_01000448,mixed grassland,Additional,,,,,,,,,,,
ENVO_01000449,wet meadow,Additional,,,,,,,,,,,
ENVO_01000450,salt glacier,Additional,,,,,,,,,,,
ENVO_01000451,atmospheric carbon dioxide,Additional,,,,,,,,,,,
ENVO_01000452,environmental disposition,Additional,,,,,,,,,,,
ENVO_01000453,carbon pooling disposition,Additional,,,,,,,,,,,
ENVO_01000454,carbon dioxide pooling disposition,Additional,,,,,,,,,,,
ENVO_01000455,material pooling disposition,Additional,,,,,,,,,,,
ENVO_01000456,concrete masonry unit,Additional,,,,,,,,,,,
ENVO_01000457,masonry unit,Additional,,,,,,,,,,,
ENVO_01000458,concrete,Additional,,,,,,,,,,,
ENVO_01000459,asphalt concrete,Additional,,,,,,,,,,,
ENVO_01000460,asphalt,Additional,,,,,,,,,,,
ENVO_01000461,refined asphalt,Additional,,,,,,,,,,,
ENVO_01000462,masonry cement,Additional,,,,,,,,,,,
ENVO_01000463,hydraulic cement,Additional,,,,,,,,,,,
ENVO_01000464,non-hydraulic cement,Additional,,,,,,,,,,,
ENVO_01000465,building wall,Additional,,,,,,,,,,,
ENVO_01000466,boundary wall,Additional,,,,,,,,,,,
ENVO_01000468,fence,Additional,,,,,,,,,,,
ENVO_01000469,exterior wall,Additional,,,,,,,,,,,
ENVO_01000470,building envelope,Additional,,,,,,,,,,,
ENVO_01000471,ceiling,Additional,,,,,,,,,,,
ENVO_01000472,building roof,Additional,,,,,,,,,,,
ENVO_01000473,thatch,Additional,,,,,,,,,,,
ENVO_01000474,brick material,Additional,,,,,,,,,,,
ENVO_01000475,brick,Additional,,,,,,,,,,,
ENVO_01000476,plaster,Additional,,,,,,,,,,,
ENVO_01000477,gypsum plaster,Additional,,,,,,,,,,,
ENVO_01000478,cement plaster,Additional,,,,,,,,,,,
ENVO_01000479,lime plaster,Additional,,,,,,,,,,,
